,name,diameter,weight,red,green,blue
5137,0,9.15,160.07,148,53,10
5138,0,9.15,160.12,155,71,12
5139,0,9.15,160.13,155,72,17
5140,0,9.16,160.14,167,81,4
5141,0,9.17,160.17,146,70,2
5142,0,9.17,160.19,173,84,8
5143,0,9.17,160.36,131,75,19
5144,0,9.17,160.44,157,80,13
5145,0,9.18,160.55,165,67,10
5146,0,9.18,160.58,163,76,21
5147,0,9.18,160.67,137,69,2
5148,0,9.18,160.7,158,74,21
5149,0,9.19,160.73,141,81,17
5150,0,9.19,160.76,157,67,34
5151,0,9.19,160.8,144,58,22
5152,0,9.19,160.84,133,58,27
5153,0,9.2,160.84,163,73,15
5154,0,9.2,160.87,157,63,21
5155,0,9.2,160.93,138,73,8
5156,0,9.2,161.01,163,61,12
5157,0,9.22,161.03,158,68,15
5158,0,9.23,161.04,160,79,22
5159,0,9.23,161.08,152,73,5
5160,0,9.23,161.11,159,69,6
5161,0,9.23,161.11,138,82,14
5162,0,9.23,161.15,151,55,21
5163,0,9.23,161.19,143,68,19
5164,0,9.24,161.35,150,70,20
5165,0,9.24,161.38,167,61,3
5166,0,9.25,161.43,151,64,2
5167,0,9.25,161.44,130,79,11
5168,0,9.26,161.5,143,73,29
5169,0,9.26,161.59,157,84,22
5170,0,9.26,161.65,149,78,19
5171,0,9.26,161.66,139,73,8
5172,0,9.26,161.7,132,62,26
5173,0,9.27,161.72,159,65,13
5174,0,9.27,161.83,152,65,33
5175,0,9.27,161.87,146,58,16
5176,0,9.28,161.93,149,69,29
5177,0,9.28,161.95,141,65,8
5178,0,9.28,161.97,142,60,36
5179,0,9.28,162.0,144,75,15
5180,0,9.29,162.03,157,80,22
5181,0,9.29,162.06,162,69,13
5182,0,9.29,162.09,164,73,2
5183,0,9.29,162.17,152,66,2
5184,0,9.3,162.21,132,74,29
5185,0,9.3,162.21,144,68,4
5186,0,9.3,162.24,136,51,19
5187,0,9.3,162.27,137,61,24
5188,0,9.3,162.33,154,77,21
5189,0,9.31,162.5,167,79,22
5190,0,9.31,162.56,150,78,14
5191,0,9.32,162.56,159,69,28
5192,0,9.32,162.57,144,83,16
5193,0,9.32,162.83,159,63,2
5194,0,9.32,162.92,161,58,35
5195,0,9.32,162.93,138,58,17
5196,0,9.32,162.95,155,76,2
5197,0,9.32,162.95,170,95,3
5198,0,9.32,162.96,147,87,11
5199,0,9.33,163.07,146,57,7
5200,0,9.33,163.13,155,75,16
5201,0,9.33,163.13,153,68,26
5202,0,9.34,163.22,163,85,24
5203,0,9.34,163.27,153,80,14
5204,0,9.34,163.3,151,56,14
5205,0,9.34,163.38,156,42,2
5206,0,9.35,163.39,149,83,2
5207,0,9.35,163.47,148,80,17
5208,0,9.35,163.5,146,88,32
5209,0,9.35,163.57,138,90,12
5210,0,9.36,163.58,152,70,27
5211,0,9.37,163.6,139,69,2
5212,0,9.37,163.73,163,68,15
5213,0,9.37,163.8,149,61,26
5214,0,9.38,163.83,143,66,18
5215,0,9.38,163.86,152,69,34
5216,0,9.38,163.94,128,73,17
5217,0,9.38,163.96,167,84,8
5218,0,9.38,163.99,160,72,14
5219,0,9.38,164.17,148,89,10
5220,0,9.38,164.18,155,76,8
5221,0,9.39,164.2,163,61,18
5222,0,9.39,164.24,138,97,14
5223,0,9.4,164.32,143,84,27
5224,0,9.4,164.36,153,71,16
5225,0,9.4,164.39,136,65,37
5226,0,9.41,164.49,149,65,36
5227,0,9.42,164.57,149,77,3
5228,0,9.42,164.63,167,78,34
5229,0,9.43,164.67,137,68,20
5230,0,9.43,164.71,165,71,15
5231,0,9.43,164.74,153,64,29
5232,0,9.44,164.81,154,76,2
5233,0,9.44,164.88,163,56,16
5234,0,9.44,164.91,135,58,14
5235,0,9.44,164.99,145,90,22
5236,0,9.45,165.05,149,74,15
5237,0,9.45,165.06,154,66,21
5238,0,9.45,165.1,139,78,16
5239,0,9.45,165.13,155,49,11
5240,0,9.45,165.18,140,86,15
5241,0,9.46,165.19,138,85,26
5242,0,9.46,165.24,146,86,34
5243,0,9.46,165.26,171,71,3
5244,0,9.46,165.26,154,74,23
5245,0,9.46,165.32,144,63,8
5246,0,9.47,165.37,141,83,17
5247,0,9.48,165.38,150,61,21
5248,0,9.48,165.4,164,48,17
5249,0,9.48,165.44,151,72,10
5250,0,9.49,165.52,135,71,7
5251,0,9.49,165.52,164,60,15
5252,0,9.49,165.52,144,74,2
5253,0,9.49,165.52,146,66,15
5254,0,9.5,165.55,137,62,5
5255,0,9.5,165.64,148,66,18
5256,0,9.5,165.7,153,85,7
5257,0,9.5,165.74,153,67,10
5258,0,9.5,165.77,161,59,2
5259,0,9.51,165.77,141,77,9
5260,0,9.51,165.83,159,57,2
5261,0,9.51,165.89,141,68,11
5262,0,9.51,165.9,132,75,16
5263,0,9.51,165.94,146,57,7
5264,0,9.52,165.95,141,87,13
5265,0,9.52,165.97,156,61,23
5266,0,9.52,166.15,133,54,6
5267,0,9.52,166.17,155,53,8
5268,0,9.53,166.17,164,81,36
5269,0,9.53,166.2,153,60,8
5270,0,9.53,166.22,136,69,22
5271,0,9.53,166.29,138,70,23
5272,0,9.53,166.32,140,70,13
5273,0,9.53,166.38,155,72,31
5274,0,9.54,166.44,126,69,19
5275,0,9.54,166.55,152,61,23
5276,0,9.54,166.58,154,70,2
5277,0,9.54,166.59,163,66,24
5278,0,9.55,166.63,151,74,21
5279,0,9.55,166.64,147,82,5
5280,0,9.55,166.65,156,73,18
5281,0,9.55,166.7,146,45,16
5282,0,9.55,166.73,153,86,21
5283,0,9.56,166.77,155,63,25
5284,0,9.56,166.78,164,72,27
5285,0,9.56,166.84,152,74,12
5286,0,9.56,166.87,133,72,4
5287,0,9.56,166.9,166,77,5
5288,0,9.56,166.92,149,69,38
5289,0,9.56,166.94,144,81,4
5290,0,9.56,166.97,139,55,15
5291,0,9.56,167.2,153,49,23
5292,0,9.57,167.2,151,61,12
5293,0,9.57,167.22,159,80,16
5294,0,9.58,167.24,162,63,30
5295,0,9.58,167.25,153,76,13
5296,0,9.58,167.38,157,85,4
5297,0,9.58,167.4,145,77,2
5298,0,9.58,167.4,160,68,12
5299,0,9.59,167.42,135,55,23
5300,0,9.59,167.44,133,73,24
5301,0,9.59,167.44,143,72,28
5302,0,9.59,167.46,148,80,17
5303,0,9.59,167.5,144,74,2
5304,0,9.6,167.53,163,77,2
5305,0,9.6,167.56,150,66,20
5306,0,9.6,167.57,158,58,5
5307,0,9.6,167.59,163,101,2
5308,0,9.6,167.59,163,73,8
5309,0,9.61,167.64,157,78,4
5310,0,9.61,167.65,152,60,27
5311,0,9.61,167.68,142,77,33
5312,0,9.61,167.7,135,74,23
5313,0,9.62,167.78,150,53,12
5314,0,9.62,167.8,143,74,31
5315,0,9.62,167.82,151,54,23
5316,0,9.62,167.83,121,65,31
5317,0,9.62,167.83,161,65,9
5318,0,9.62,167.9,148,61,15
5319,0,9.62,167.92,165,78,8
5320,0,9.62,167.95,155,78,31
5321,0,9.62,167.96,153,77,25
5322,0,9.62,167.97,158,74,15
5323,0,9.63,167.98,157,61,28
5324,0,9.63,168.01,157,68,2
5325,0,9.63,168.01,139,57,3
5326,0,9.63,168.04,152,74,16
5327,0,9.63,168.05,149,61,24
5328,0,9.63,168.17,154,80,5
5329,0,9.63,168.17,140,61,7
5330,0,9.63,168.23,155,68,18
5331,0,9.63,168.23,158,65,2
5332,0,9.64,168.25,142,83,16
5333,0,9.64,168.27,159,74,7
5334,0,9.64,168.31,152,61,6
5335,0,9.64,168.34,155,62,20
5336,0,9.64,168.34,150,62,14
5337,0,9.64,168.39,156,64,21
5338,0,9.64,168.41,140,71,12
5339,0,9.64,168.41,162,73,17
5340,0,9.64,168.44,152,56,17
5341,0,9.64,168.45,170,73,2
5342,0,9.64,168.52,160,69,33
5343,0,9.65,168.52,165,63,2
5344,0,9.65,168.55,162,67,7
5345,0,9.65,168.58,157,62,5
5346,0,9.65,168.65,156,64,2
5347,0,9.65,168.71,166,66,4
5348,0,9.65,168.74,147,66,12
5349,0,9.66,168.78,142,77,13
5350,0,9.66,168.8,162,62,2
5351,0,9.66,168.84,148,82,22
5352,0,9.66,168.9,157,70,5
5353,0,9.66,168.98,149,75,2
5354,0,9.66,169.03,153,76,21
5355,0,9.66,169.09,137,84,22
5356,0,9.66,169.09,148,69,18
5357,0,9.66,169.1,146,58,2
5358,0,9.66,169.15,160,70,7
5359,0,9.66,169.16,153,69,22
5360,0,9.67,169.17,146,67,18
5361,0,9.67,169.21,153,70,22
5362,0,9.67,169.23,165,59,27
5363,0,9.67,169.31,164,78,23
5364,0,9.67,169.32,151,66,25
5365,0,9.67,169.32,168,62,14
5366,0,9.67,169.32,150,68,30
5367,0,9.68,169.34,154,60,8
5368,0,9.68,169.37,152,57,2
5369,0,9.68,169.38,132,60,18
5370,0,9.68,169.39,151,68,32
5371,0,9.69,169.4,160,72,4
5372,0,9.69,169.41,149,63,23
5373,0,9.69,169.42,118,67,22
5374,0,9.69,169.43,151,87,3
5375,0,9.69,169.54,155,70,15
5376,0,9.69,169.55,154,85,7
5377,0,9.69,169.58,155,64,18
5378,0,9.69,169.59,170,65,12
5379,0,9.7,169.65,159,71,16
5380,0,9.7,169.65,152,75,8
5381,0,9.7,169.65,130,55,25
5382,0,9.7,169.66,148,65,2
5383,0,9.7,169.67,158,72,2
5384,0,9.7,169.72,167,61,26
5385,0,9.7,169.77,160,81,30
5386,0,9.71,169.79,171,55,4
5387,0,9.71,169.8,151,56,15
5388,0,9.71,169.83,151,64,16
5389,0,9.71,169.85,144,65,20
5390,0,9.72,169.85,150,67,10
5391,0,9.72,169.92,154,75,2
5392,0,9.72,169.95,137,76,10
5393,0,9.72,169.99,146,60,6
5394,0,9.72,170.15,148,69,15
5395,0,9.72,170.16,173,80,20
5396,0,9.72,170.2,139,62,24
5397,0,9.72,170.26,153,73,2
5398,0,9.72,170.32,144,69,12
5399,0,9.72,170.32,162,92,18
5400,0,9.72,170.34,158,73,9
5401,0,9.73,170.37,158,49,20
5402,0,9.73,170.41,120,68,6
5403,0,9.73,170.42,148,78,14
5404,0,9.73,170.47,137,67,13
5405,0,9.73,170.48,133,94,29
5406,0,9.74,170.5,156,76,22
5407,0,9.74,170.5,168,74,26
5408,0,9.74,170.54,138,70,19
5409,0,9.74,170.57,167,72,25
5410,0,9.75,170.58,143,78,11
5411,0,9.75,170.58,133,80,18
5412,0,9.75,170.58,158,77,4
5413,0,9.76,170.6,143,73,15
5414,0,9.76,170.62,128,69,22
5415,0,9.76,170.62,135,62,16
5416,0,9.77,170.69,136,81,9
5417,0,9.77,170.86,142,75,7
5418,0,9.77,170.89,154,76,10
5419,0,9.77,170.93,164,50,11
5420,0,9.77,171.0,149,75,22
5421,0,9.77,171.03,130,63,19
5422,0,9.78,171.08,152,77,12
5423,0,9.78,171.13,147,48,2
5424,0,9.78,171.13,165,54,34
5425,0,9.78,171.14,136,85,4
5426,0,9.79,171.22,159,74,19
5427,0,9.79,171.29,158,53,16
5428,0,9.79,171.33,159,80,2
5429,0,9.8,171.34,145,72,21
5430,0,9.8,171.37,161,67,13
5431,0,9.8,171.37,144,55,12
5432,0,9.8,171.42,169,57,8
5433,0,9.8,171.43,157,73,16
5434,0,9.8,171.44,149,68,20
5435,0,9.8,171.45,149,69,7
5436,0,9.8,171.49,161,69,24
5437,0,9.81,171.52,142,53,2
5438,0,9.81,171.52,149,65,11
5439,0,9.81,171.53,146,89,14
5440,0,9.81,171.53,151,43,7
5441,0,9.81,171.55,169,63,2
5442,0,9.82,171.56,154,77,21
5443,0,9.82,171.59,160,95,13
5444,0,9.82,171.59,146,73,18
5445,0,9.82,171.6,153,69,2
5446,0,9.82,171.62,141,75,12
5447,0,9.82,171.64,155,56,17
5448,0,9.82,171.65,146,60,7
5449,0,9.82,171.66,149,65,22
5450,0,9.82,171.68,164,78,10
5451,0,9.82,171.68,149,63,7
5452,0,9.82,171.73,141,83,17
5453,0,9.83,171.73,158,72,2
5454,0,9.83,171.74,157,85,18
5455,0,9.83,171.76,152,76,3
5456,0,9.83,171.89,153,76,19
5457,0,9.83,171.93,154,67,13
5458,0,9.83,171.97,163,79,11
5459,0,9.83,171.99,165,63,14
5460,0,9.83,171.99,141,64,27
5461,0,9.83,172.01,152,76,2
5462,0,9.84,172.02,156,78,13
5463,0,9.84,172.04,158,72,2
5464,0,9.84,172.05,150,77,6
5465,0,9.84,172.05,138,67,14
5466,0,9.84,172.07,151,62,11
5467,0,9.84,172.09,169,74,19
5468,0,9.85,172.11,168,77,12
5469,0,9.85,172.12,141,70,8
5470,0,9.85,172.12,140,64,2
5471,0,9.85,172.16,171,73,6
5472,0,9.85,172.17,144,70,26
5473,0,9.85,172.18,165,70,34
5474,0,9.85,172.19,145,73,11
5475,0,9.85,172.21,135,73,20
5476,0,9.85,172.21,139,75,30
5477,0,9.85,172.23,156,61,10
5478,0,9.86,172.25,158,79,2
5479,0,9.86,172.27,139,61,2
5480,0,9.86,172.28,154,80,11
5481,0,9.86,172.29,156,86,31
5482,0,9.86,172.33,152,78,17
5483,0,9.86,172.34,138,87,20
5484,0,9.86,172.35,148,60,2
5485,0,9.87,172.37,158,69,12
5486,0,9.87,172.37,166,73,12
5487,0,9.87,172.39,153,88,26
5488,0,9.87,172.41,161,64,6
5489,0,9.87,172.43,157,47,28
5490,0,9.87,172.44,164,76,25
5491,0,9.87,172.5,155,65,24
5492,0,9.87,172.5,158,80,22
5493,0,9.88,172.5,151,69,25
5494,0,9.88,172.54,154,71,11
5495,0,9.88,172.54,152,69,15
5496,0,9.88,172.55,163,71,4
5497,0,9.88,172.56,147,74,8
5498,0,9.88,172.59,152,72,23
5499,0,9.88,172.61,137,65,14
5500,0,9.88,172.64,134,59,16
5501,0,9.89,172.65,151,55,10
5502,0,9.89,172.7,145,77,5
5503,0,9.89,172.72,168,83,20
5504,0,9.89,172.73,158,75,7
5505,0,9.89,172.75,150,65,21
5506,0,9.9,172.76,133,64,18
5507,0,9.9,172.84,145,65,12
5508,0,9.9,172.85,149,89,2
5509,0,9.9,172.86,161,70,17
5510,0,9.9,172.9,150,73,20
5511,0,9.91,172.93,150,62,26
5512,0,9.91,172.96,138,74,24
5513,0,9.92,172.96,149,69,7
5514,0,9.92,172.97,150,71,6
5515,0,9.92,172.99,149,72,16
5516,0,9.92,173.01,146,89,5
5517,0,9.92,173.03,175,81,8
5518,0,9.92,173.06,157,77,12
5519,0,9.92,173.08,165,69,18
5520,0,9.92,173.12,152,68,12
5521,0,9.93,173.18,146,63,8
5522,0,9.93,173.23,151,86,13
5523,0,9.93,173.24,140,51,19
5524,0,9.93,173.27,143,67,20
5525,0,9.93,173.3,147,60,22
5526,0,9.93,173.36,155,86,16
5527,0,9.93,173.38,150,64,4
5528,0,9.93,173.39,156,69,15
5529,0,9.93,173.4,158,57,20
5530,0,9.94,173.43,159,80,32
5531,0,9.94,173.43,133,76,21
5532,0,9.94,173.45,148,56,2
5533,0,9.94,173.46,141,72,12
5534,0,9.94,173.5,134,69,17
5535,0,9.94,173.55,138,79,20
5536,0,9.94,173.56,160,64,21
5537,0,9.94,173.58,161,64,2
5538,0,9.94,173.58,169,67,36
5539,0,9.94,173.58,129,63,14
5540,0,9.95,173.61,149,69,2
5541,0,9.95,173.64,142,70,15
5542,0,9.95,173.64,141,73,14
5543,0,9.95,173.7,160,66,20
5544,0,9.95,173.73,177,54,34
5545,0,9.95,173.8,146,77,16
5546,0,9.95,173.8,144,65,2
5547,0,9.95,173.81,153,58,13
5548,0,9.95,173.83,149,69,26
5549,0,9.96,173.85,162,71,14
5550,0,9.96,173.86,140,71,13
5551,0,9.96,173.88,173,58,17
5552,0,9.96,173.9,143,83,20
5553,0,9.96,173.92,149,72,14
5554,0,9.96,173.92,148,63,7
5555,0,9.96,173.94,159,61,24
5556,0,9.96,173.95,143,71,7
5557,0,9.96,173.95,155,54,12
5558,0,9.96,173.95,151,72,2
5559,0,9.97,173.95,143,68,16
5560,0,9.97,173.95,155,73,25
5561,0,9.97,173.97,151,54,7
5562,0,9.97,174.01,144,56,5
5563,0,9.97,174.02,156,73,27
5564,0,9.97,174.02,143,54,19
5565,0,9.97,174.02,133,94,4
5566,0,9.97,174.05,140,55,28
5567,0,9.97,174.05,156,87,15
5568,0,9.97,174.05,164,87,13
5569,0,9.98,174.07,160,80,35
5570,0,9.98,174.07,151,75,16
5571,0,9.98,174.09,151,74,15
5572,0,9.98,174.12,154,65,2
5573,0,9.98,174.12,174,55,9
5574,0,9.98,174.13,153,58,21
5575,0,9.98,174.17,132,70,7
5576,0,9.98,174.19,146,69,15
5577,0,9.98,174.24,182,62,29
5578,0,9.99,174.24,164,63,2
5579,0,9.99,174.3,165,64,22
5580,0,9.99,174.33,166,60,23
5581,0,9.99,174.33,150,75,4
5582,0,9.99,174.34,152,88,25
5583,0,9.99,174.37,146,75,25
5584,0,9.99,174.38,142,70,12
5585,0,9.99,174.38,122,79,8
5586,0,10.0,174.42,149,66,21
5587,0,10.0,174.44,127,75,17
5588,0,10.0,174.45,147,78,2
5589,0,10.0,174.46,145,81,19
5590,0,10.0,174.46,166,56,31
5591,0,10.0,174.47,158,64,13
5592,0,10.0,174.49,143,93,11
5593,0,10.01,174.49,149,61,31
5594,0,10.01,174.5,160,75,6
5595,0,10.01,174.51,160,77,7
5596,0,10.01,174.51,167,90,28
5597,0,10.01,174.52,154,64,14
5598,0,10.02,174.52,128,79,11
5599,0,10.02,174.52,150,64,13
5600,0,10.02,174.53,166,71,15
5601,0,10.02,174.55,146,69,14
5602,0,10.02,174.59,142,79,2
5603,0,10.02,174.59,156,84,17
5604,0,10.02,174.6,162,63,39
5605,0,10.02,174.6,173,79,22
5606,0,10.02,174.65,169,75,22
5607,0,10.02,174.67,142,68,12
5608,0,10.03,174.68,170,72,7
5609,0,10.03,174.71,159,44,13
5610,0,10.03,174.82,151,46,8
5611,0,10.03,174.83,158,61,18
5612,0,10.03,174.84,130,69,15
5613,0,10.03,174.85,152,59,2
5614,0,10.03,174.88,146,62,17
5615,0,10.04,174.88,147,61,16
5616,0,10.04,174.88,177,74,33
5617,0,10.04,174.89,158,84,11
5618,0,10.04,174.9,157,64,6
5619,0,10.04,174.92,150,60,6
5620,0,10.04,174.93,165,68,18
5621,0,10.04,174.95,136,69,19
5622,0,10.04,174.99,148,67,27
5623,0,10.04,175.04,145,70,33
5624,0,10.04,175.05,138,63,2
5625,0,10.04,175.07,169,76,18
5626,0,10.04,175.08,150,81,19
5627,0,10.05,175.09,150,76,26
5628,0,10.05,175.09,150,59,23
5629,0,10.05,175.09,156,65,17
5630,0,10.05,175.1,148,71,22
5631,0,10.05,175.1,160,50,24
5632,0,10.05,175.1,141,71,21
5633,0,10.05,175.1,164,57,17
5634,0,10.05,175.11,158,57,12
5635,0,10.05,175.13,164,79,10
5636,0,10.05,175.19,166,76,8
5637,0,10.06,175.22,150,73,8
5638,0,10.06,175.22,144,86,10
5639,0,10.06,175.23,158,64,20
5640,0,10.06,175.26,155,76,22
5641,0,10.06,175.27,149,58,14
5642,0,10.07,175.28,169,75,2
5643,0,10.07,175.29,145,86,4
5644,0,10.07,175.3,159,73,10
5645,0,10.07,175.3,166,66,2
5646,0,10.07,175.31,155,72,11
5647,0,10.07,175.33,147,68,18
5648,0,10.07,175.36,143,67,23
5649,0,10.07,175.42,134,53,23
5650,0,10.07,175.45,156,71,25
5651,0,10.07,175.46,160,56,15
5652,0,10.07,175.47,152,77,12
5653,0,10.08,175.5,165,87,23
5654,0,10.08,175.52,165,85,14
5655,0,10.08,175.53,146,75,17
5656,0,10.08,175.53,145,80,18
5657,0,10.08,175.54,145,82,21
5658,0,10.09,175.55,157,50,2
5659,0,10.09,175.58,143,61,22
5660,0,10.09,175.59,142,65,23
5661,0,10.09,175.62,138,67,26
5662,0,10.09,175.63,157,78,12
5663,0,10.09,175.63,150,72,8
5664,0,10.09,175.64,149,61,16
5665,0,10.09,175.65,140,67,3
5666,0,10.1,175.68,134,65,14
5667,0,10.1,175.69,161,53,10
5668,0,10.1,175.69,150,76,15
5669,0,10.1,175.71,143,69,12
5670,0,10.1,175.75,149,61,8
5671,0,10.1,175.75,149,60,15
5672,0,10.11,175.8,165,75,16
5673,0,10.11,175.8,155,62,32
5674,0,10.11,175.82,147,71,30
5675,0,10.11,175.82,161,90,13
5676,0,10.11,175.83,148,75,21
5677,0,10.11,175.84,135,69,23
5678,0,10.11,175.84,164,75,20
5679,0,10.11,175.84,151,69,22
5680,0,10.11,175.86,162,73,6
5681,0,10.11,175.86,140,74,2
5682,0,10.11,175.87,137,68,28
5683,0,10.11,175.93,135,62,23
5684,0,10.11,175.94,127,82,14
5685,0,10.11,175.95,146,86,7
5686,0,10.12,175.99,152,88,8
5687,0,10.12,176.01,161,72,26
5688,0,10.12,176.04,149,48,20
5689,0,10.12,176.04,151,61,7
5690,0,10.12,176.08,137,72,24
5691,0,10.12,176.09,148,63,10
5692,0,10.12,176.18,155,59,11
5693,0,10.12,176.19,148,63,5
5694,0,10.13,176.2,149,50,7
5695,0,10.13,176.22,149,79,2
5696,0,10.13,176.22,160,79,8
5697,0,10.13,176.23,152,72,30
5698,0,10.13,176.23,150,64,10
5699,0,10.14,176.24,129,61,16
5700,0,10.14,176.31,136,79,15
5701,0,10.14,176.33,145,71,20
5702,0,10.14,176.34,149,76,6
5703,0,10.14,176.38,141,79,28
5704,0,10.14,176.38,135,60,12
5705,0,10.14,176.39,156,82,10
5706,0,10.14,176.39,139,91,18
5707,0,10.14,176.42,164,62,18
5708,0,10.14,176.42,152,63,23
5709,0,10.15,176.44,154,73,7
5710,0,10.15,176.45,132,61,20
5711,0,10.15,176.46,151,66,33
5712,0,10.15,176.46,166,82,29
5713,0,10.15,176.46,148,80,9
5714,0,10.15,176.56,139,58,18
5715,0,10.15,176.59,141,64,17
5716,0,10.15,176.6,136,74,5
5717,0,10.16,176.65,168,70,14
5718,0,10.16,176.68,154,64,13
5719,0,10.16,176.69,155,64,11
5720,0,10.16,176.7,160,72,30
5721,0,10.16,176.77,130,73,5
5722,0,10.16,176.78,155,60,11
5723,0,10.16,176.79,157,72,2
5724,0,10.17,176.81,138,69,25
5725,0,10.17,176.81,157,82,2
5726,0,10.17,176.82,155,64,11
5727,0,10.17,176.82,155,81,2
5728,0,10.17,176.84,151,85,32
5729,0,10.17,176.86,136,84,6
5730,0,10.17,176.88,155,74,15
5731,0,10.17,176.88,129,61,2
5732,0,10.17,176.91,169,65,9
5733,0,10.18,176.92,153,76,26
5734,0,10.18,176.92,145,77,15
5735,0,10.18,176.95,158,79,9
5736,0,10.18,176.96,165,83,18
5737,0,10.18,176.96,159,74,31
5738,0,10.18,176.97,157,73,31
5739,0,10.18,176.98,161,71,5
5740,0,10.18,176.99,177,60,18
5741,0,10.18,177.0,156,70,37
5742,0,10.18,177.01,154,71,15
5743,0,10.18,177.08,148,60,15
5744,0,10.18,177.09,151,77,2
5745,0,10.18,177.14,159,62,2
5746,0,10.18,177.19,141,76,19
5747,0,10.19,177.21,155,70,2
5748,0,10.19,177.24,155,59,2
5749,0,10.19,177.24,149,78,7
5750,0,10.19,177.26,132,63,29
5751,0,10.19,177.26,147,64,28
5752,0,10.19,177.27,135,62,6
5753,0,10.19,177.28,155,71,2
5754,0,10.19,177.28,147,67,10
5755,0,10.19,177.3,156,59,31
5756,0,10.19,177.32,153,65,6
5757,0,10.19,177.33,149,55,24
5758,0,10.19,177.33,156,66,2
5759,0,10.19,177.34,158,82,22
5760,0,10.19,177.38,133,69,23
5761,0,10.19,177.39,154,72,11
5762,0,10.2,177.4,154,79,6
5763,0,10.2,177.41,148,74,27
5764,0,10.2,177.44,163,46,11
5765,0,10.2,177.47,143,73,8
5766,0,10.2,177.52,144,76,16
5767,0,10.2,177.54,135,61,21
5768,0,10.2,177.54,150,71,18
5769,0,10.2,177.55,142,70,2
5770,0,10.2,177.56,149,76,2
5771,0,10.2,177.58,164,78,11
5772,0,10.2,177.62,149,64,5
5773,0,10.21,177.62,141,76,28
5774,0,10.21,177.63,158,64,4
5775,0,10.21,177.63,148,69,20
5776,0,10.21,177.63,156,69,18
5777,0,10.21,177.64,138,72,30
5778,0,10.21,177.66,140,55,14
5779,0,10.21,177.67,158,63,5
5780,0,10.21,177.67,145,57,23
5781,0,10.21,177.69,141,81,20
5782,0,10.22,177.7,153,81,10
5783,0,10.22,177.76,164,68,2
5784,0,10.22,177.76,153,64,6
5785,0,10.22,177.78,154,68,27
5786,0,10.23,177.82,168,60,33
5787,0,10.23,177.83,143,80,5
5788,0,10.23,177.84,153,68,15
5789,0,10.23,177.87,135,61,21
5790,0,10.23,177.88,166,66,18
5791,0,10.23,177.91,154,59,28
5792,0,10.23,177.93,150,66,11
5793,0,10.23,177.95,155,49,22
5794,0,10.24,177.96,156,59,13
5795,0,10.24,177.97,150,61,25
5796,0,10.24,177.97,143,78,2
5797,0,10.24,178.0,170,74,8
5798,0,10.24,178.0,153,68,4
5799,0,10.25,178.04,143,72,34
5800,0,10.25,178.06,148,54,14
5801,0,10.25,178.1,157,65,9
5802,0,10.25,178.1,149,69,14
5803,0,10.25,178.1,156,68,25
5804,0,10.26,178.11,139,85,27
5805,0,10.26,178.11,160,76,12
5806,0,10.26,178.13,147,67,14
5807,0,10.26,178.13,155,82,6
5808,0,10.26,178.16,155,71,9
5809,0,10.26,178.19,143,73,19
5810,0,10.26,178.23,156,67,2
5811,0,10.26,178.23,148,61,19
5812,0,10.26,178.25,156,57,27
5813,0,10.26,178.27,142,54,34
5814,0,10.26,178.28,144,58,13
5815,0,10.26,178.28,142,73,5
5816,0,10.27,178.29,159,79,15
5817,0,10.27,178.33,153,63,10
5818,0,10.27,178.36,160,58,2
5819,0,10.27,178.38,176,69,12
5820,0,10.27,178.39,149,68,14
5821,0,10.27,178.41,130,55,8
5822,0,10.28,178.41,161,59,13
5823,0,10.28,178.41,162,66,24
5824,0,10.28,178.43,133,70,39
5825,0,10.28,178.45,147,59,23
5826,0,10.28,178.47,150,65,6
5827,0,10.28,178.48,149,80,22
5828,0,10.28,178.5,152,72,7
5829,0,10.29,178.51,144,49,5
5830,0,10.29,178.51,150,61,17
5831,0,10.29,178.53,151,77,12
5832,0,10.29,178.54,170,63,9
5833,0,10.29,178.55,137,61,16
5834,0,10.29,178.59,177,84,12
5835,0,10.29,178.64,156,76,14
5836,0,10.29,178.69,139,84,5
5837,0,10.29,178.7,140,67,2
5838,0,10.29,178.73,146,82,17
5839,0,10.29,178.74,156,60,25
5840,0,10.3,178.75,172,60,2
5841,0,10.3,178.75,157,81,15
5842,0,10.3,178.76,151,67,17
5843,0,10.3,178.76,161,64,21
5844,0,10.3,178.77,140,68,11
5845,0,10.3,178.78,168,70,15
5846,0,10.31,178.8,164,76,21
5847,0,10.31,178.85,148,70,18
5848,0,10.31,178.89,140,63,23
5849,0,10.32,178.93,142,72,29
5850,0,10.32,178.93,147,59,4
5851,0,10.32,178.94,158,66,10
5852,0,10.32,178.95,135,75,16
5853,0,10.32,178.95,159,65,17
5854,0,10.32,178.96,145,75,10
5855,0,10.32,178.96,138,80,32
5856,0,10.32,178.99,151,71,3
5857,0,10.33,178.99,143,57,2
5858,0,10.33,178.99,135,60,15
5859,0,10.33,178.99,121,70,24
5860,0,10.33,179.01,138,64,24
5861,0,10.33,179.02,157,81,9
5862,0,10.33,179.07,143,60,6
5863,0,10.33,179.07,143,79,6
5864,0,10.33,179.08,144,65,2
5865,0,10.33,179.08,169,57,19
5866,0,10.33,179.1,146,84,26
5867,0,10.33,179.11,159,89,16
5868,0,10.33,179.16,165,61,23
5869,0,10.34,179.18,169,70,9
5870,0,10.34,179.18,147,74,7
5871,0,10.34,179.22,159,75,21
