trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
08-01-2019 08:54,Kling Inc,gas_transport,64.79,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,31-03-1959,993270e8624621df79641fd94a631076,38.993951,-122.800059,0
28-12-2020 19:04,Waters-Cruickshank,health_fitness,74.6,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,26-02-1976,97b5e5a091255121d713773f5bc5e933,43.737751,-108.456041,0
21-01-2019 20:08,"""Becker, Harris and Harvey""",personal_care,23.16,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,29-02-1984,02b22e27eac0082ad1ad20c839205ac0,47.662586,-122.595059,0
01-01-2019 08:13,Flatley-Durgan,misc_net,407.42,Gardiner,OR,43.7857,-124.1437,260,"""Engineer, maintenance""",01-09-1956,2c761ec42e24be40a8473480be1b39bf,44.556768,-123.410213,0
31-12-2020 07:50,Kutch-Hegmann,grocery_net,53.39,Helm,CA,36.4992,-120.0936,123,Early years teacher,07-02-1973,0f09fec82b7a800bd925403596374f53,35.892108,-120.886948,0
30-12-2020 00:16,Skiles-Ankunding,grocery_net,37.22,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,17-02-1986,367d6e8a2926ff48e98d2483a8391e2b,43.463304,-109.754608,0
31-12-2020 18:19,Mohr Inc,shopping_pos,2.26,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,11-02-1982,9b9234bf1a7f4b139449312110ff5446,40.65967,-100.576151,0
21-01-2019 09:56,McDermott-Rice,misc_pos,6.59,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,22-12-1969,af97e99706fd60a16b656af05890d176,33.92122,-117.15192,0
27-12-2020 22:07,"""Roberts, Ryan and Smith""",personal_care,84.29,Redford,MO,37.3272,-91.0243,241,Investment analyst,27-10-1974,353d90ddee3a93f69c24908235d58c40,37.029348,-91.28703,0
29-12-2020 22:22,"""Schuppe, Nolan and Hoege""",shopping_pos,8.75,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,30-07-1982,a6681d1f76ba16cd880e090d2a882fc5,33.58732,-117.412475,0
31-12-2020 11:57,Lemke-Gutmann,shopping_net,167.46,Mound City,MO,40.1362,-95.2138,1631,Architect,20-01-1953,9921962767cdb3c5e397a947af2c5bfa,39.432225,-95.262296,0
15-01-2019 08:34,Hudson-Ratke,grocery_pos,94.66,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,11-02-1982,cd68d80dcc016bd6054f7a9d6ed22dc9,40.773714,-101.325169,0
28-12-2020 19:40,Waelchi Inc,kids_pets,15.55,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),02-04-1928,e322c76dbfdb80716d354f6147823b5c,40.749493,-97.85998,0
16-01-2019 20:15,"""Cormier, Stracke and Thiel""",entertainment,69.73,Manville,WY,42.73,-104.7024,241,Educational psychologist,16-12-1980,63e244276c31c48078e6840e07875dde,43.513475,-104.617801,0
05-01-2019 17:23,Block-Hauck,travel,6.18,Freedom,WY,43.0172,-111.0292,471,"""Education officer, museum""",02-08-1967,71678da61684ffe84319e4b91a6ab880,43.694316,-111.453956,0
26-12-2020 05:21,Ledner-Pfannerstill,gas_transport,40.32,Paauilo,HI,20.0271,-155.3697,1490,"""Scientist, research (maths)""",13-04-1991,35c1d2cbe4f70d7517e33a4309358ef8,19.63397,-154.88991,0
12-01-2019 15:29,Dare-Gibson,health_fitness,30.95,Mendon,UT,41.71,-111.9817,2078,"""Scientist, audiological""",13-06-1963,33d6a9f67ca416103edb3bb10715215a,42.335553,-111.597731,0
12-01-2019 22:07,Erdman-Schaden,personal_care,110.19,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",17-01-1990,81f2e66a021ac7446b0cbc8b8a28caba,40.703679,-110.131193,0
29-12-2020 09:51,"""Bahringer, Schoen and Corkery""",shopping_pos,1.69,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,24-01-1967,fb04a203c9fada7970997b3a30b5a63c,34.221268,-106.096211,0
05-01-2019 04:24,Heller-Abshire,grocery_net,54.92,Redford,MO,37.3272,-91.0243,241,Investment analyst,27-10-1974,43cebd35b06e076b4f0f3e0a6f9a05e9,36.537797,-90.846525,0
26-12-2020 13:41,"""Feil, Hilpert and Koss""",food_dining,38.41,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,31-03-1959,78a3314aa2e1eb22c3c9a7eda2133718,38.381508,-122.275468,0
30-12-2020 12:14,Ernser-Feest,home,4.46,Weeping Water,NE,40.8731,-96.1528,1517,Dealer,08-11-1951,2cb328e66c0838afb35d73ece8622e97,40.341196,-96.479756,0
31-12-2020 11:08,"""Schaefer, McGlynn and Bosco""",gas_transport,48.64,Hooper,NE,41.6414,-96.5232,1745,"""Engineer, automotive""",26-12-1973,589ba33da6cb140467d06557c4f1d6b1,40.971578,-96.647151,0
09-01-2019 04:22,Dooley-Thompson,misc_net,762.81,Kirtland Afb,NM,35.0203,-106.5503,310,"""Surveyor, land/geomatics""",30-09-1978,61fefb0b41117ff9d116db113d4b6c39,35.613234,-106.113833,0
01-01-2019 14:13,Pouros-Conroy,shopping_pos,3.21,Smith River,CA,41.9404,-124.1587,1930,Web designer,13-06-1983,3e839ed419114679bd901cb01a595e49,41.661267,-124.920007,0
13-01-2019 06:14,Beier-Hyatt,shopping_pos,2.54,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,22-12-1969,c522738106150e701a550bbb84b52c1a,34.534606,-117.070081,0
29-12-2020 08:16,Spencer-Runolfsson,misc_pos,28.48,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,26-02-1976,73891e1cb29b297877599f8dcfa86500,43.861506,-109.319673,0
11-01-2019 05:17,Halvorson Group,misc_pos,327.36,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),02-04-1928,97d2137bf77fbeae9eca8c13a304c112,40.948518,-97.952649,0
20-01-2019 23:32,Schoen-Quigley,kids_pets,44.56,Portland,OR,45.5303,-122.7033,841711,"""Engineer, building services""",04-04-1963,4c5c6554a65835ab9ab77052fd0a9a41,46.007675,-122.920076,0
11-01-2019 19:18,Schumm PLC,shopping_net,85.8,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,29-02-1984,e3457445e685c40fbe988f811e1f0756,48.142122,-122.278123,0
29-12-2020 21:49,Bartoletti and Sons,personal_care,107.38,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker, corporate""",15-09-1950,4352552aecb6bdc41ed56f0d5bd5efe8,40.329434,-92.053113,0
10-01-2019 17:55,Haley Group,misc_pos,419.42,Mountain Center,CA,33.6401,-116.5567,1661,"""Therapist, music""",19-09-1988,836f6f4908eb37fac52b43cdc4bd27e7,34.27918,-116.617846,0
28-12-2020 14:01,McKenzie-Huels,food_dining,13.95,Blairsden-Graeagle,CA,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),27-05-1967,25d4a3e8a10ea3e4eb3ad2795735973c,40.300002,-120.722458,0
13-01-2019 17:06,"""Swaniawski, Nitzsche and Welch""",health_fitness,4.89,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,30-11-1999,86dcc0caa3531d876405bb0de7544967,33.39025,-112.034968,0
07-01-2019 12:42,Kilback Group,food_dining,63.29,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,18-04-1972,2e1eca2e6d9673c43e039af382f2dacc,40.227146,-92.735575,0
15-01-2019 21:03,Hilpert-Conroy,kids_pets,157.2,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,21-06-1978,b3f71768169e54e200b4d875536bf2fc,48.56773,-117.354416,0
08-01-2019 20:05,Bernier and Sons,kids_pets,61.45,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",04-08-1988,6270cfc8ef18f4d4866e9a00070c82ae,35.286441,-105.470269,0
29-12-2020 17:40,Marvin-Lin,personal_care,33.07,Rock Springs,WY,41.606,-109.23,27971,Music therapist,01-08-1984,8f4096c188467535d542d37737d82897,40.721573,-109.818728,0
02-01-2019 16:55,"""Quitzon, Green and Bashirian""",shopping_pos,3.43,North Loup,NE,41.4972,-98.7858,509,"""Nurse, children's""",15-09-1980,d8e59bd583bae6a494959b8b84e3b966,40.676521,-99.062034,0
28-12-2020 13:56,Beier-Hyatt,shopping_pos,6.56,Ballwin,MO,38.577,-90.5255,92608,"""Engineer, communications""",26-07-2001,eb648469f304f91047d708d74ff85aff,39.254627,-90.782687,0
29-12-2020 16:57,Abbott-Rogahn,entertainment,35.59,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,18-10-1972,4d2d101c93ecec8b61670feaa769effa,38.820577,-123.181503,0
19-01-2019 15:26,Hammes-Beatty,kids_pets,36.65,Stayton,OR,44.8021,-122.7624,9587,"""Engineer, biomedical""",24-03-1968,2957adedf91485e969b083fc3eec1c0e,44.255476,-123.565228,0
27-12-2020 03:45,Kunze Inc,grocery_pos,140.32,Wheaton,MO,36.7651,-94.0492,760,Production manager,31-08-1985,1821e91463d8d9ce9751c98e9245c7d4,36.469973,-94.697707,0
26-12-2020 20:40,Hoppe-Parisian,kids_pets,16.18,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,21-06-1978,00a851eae52f43c41a79cf6028b6157f,49.860561,-117.761383,0
04-01-2019 06:11,"""Labadie, Treutel and Bode""",shopping_net,92.81,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,19-05-1987,ddbe72de70c69580e3190a7c58e3b60c,39.122207,-121.039054,0
28-12-2020 06:58,Murray-Smitham,grocery_pos,192.69,Daly City,CA,37.6787,-122.478,107941,"""Buyer, industrial""",04-10-1991,5ffe266585dbfc9616c6555fc0cd022b,37.995735,-122.466042,0
30-12-2020 22:57,Lynch-Moh,travel,8.19,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",23-04-1987,6e01eebf1cfba64a11f99e3d0f716c3a,38.094395,-108.748437,0
30-12-2020 20:42,Barton LLC,kids_pets,26.94,Brainard,NE,41.1832,-96.9882,614,Associate Professor,20-06-1967,1cc69eddcd132a8833c10fd8f77d3840,40.913713,-97.179471,0
26-12-2020 17:54,Pouros-Haag,shopping_pos,2.86,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,30-11-1999,2965f5efb09bf4b51ef22aecaa54b176,33.818536,-111.54979,0
18-01-2019 17:03,Reilly and Sons,health_fitness,1.73,Indian Wells,CA,33.7163,-116.3381,4677,Learning mentor,06-05-1955,0ca31fbfe123b50cd63f1615b05b68b7,34.28377,-116.114227,0
07-01-2019 23:17,Kassulke PLC,shopping_net,6.26,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",23-04-1987,2bc270e29a0bb82170b5171f2b427864,38.518544,-109.778116,0
08-01-2019 03:22,Torphy-Goyette,shopping_pos,16.98,Huslia,AK,65.6899,-156.292,277,"""Engineer, civil (consulting)""",06-11-1965,8b15c8bba8b8f6d167ef5f71886b6b43,65.443936,-157.277889,0
04-01-2019 16:16,Reilly and Sons,health_fitness,41.57,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,24-01-1967,44b929bd99035d187e5a8f7d146634e3,35.777608,-107.434029,0
12-01-2019 21:39,Kutch-Ferry,home,93.13,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,22-12-1969,1b49a889f7dab835024bbc24213c3a6f,33.522667,-117.923076,0
02-01-2019 22:42,Marvin-Lin,personal_care,51.0,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,24-10-1981,4fc6ac61b3fe03c0054f16c6ccae691b,33.067068,-112.630359,0
08-01-2019 23:28,"""Weber, Thiel and Hammes""",kids_pets,32.12,Blairsden-Graeagle,CA,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),27-05-1967,6b6317bac07d4e4e5b806e1db1874312,38.984931,-119.667132,0
28-12-2020 06:53,Emmerich-Luettgen,grocery_net,37.97,Helm,CA,36.4992,-120.0936,123,Early years teacher,07-02-1973,a225dd87454c2c42a7249d4cbd21d092,35.90843,-120.528471,0
24-12-2020 23:15,"""Koss, McLaughlin and Maye""",food_dining,10.3,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,05-07-1954,87f5da2f855af5cc5dfee0cbfa171cec,38.049705,-123.379258,0
16-01-2019 20:48,Runte-Moh,food_dining,74.14,Newhall,CA,34.3795,-118.523,34882,Health physicist,25-04-1971,086c387ccec70bfd5dc0bf23a240a5de,34.505637,-119.031066,0
12-01-2019 05:00,Maggio-Fahey,misc_pos,4.08,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,29-01-1935,c6f1ad4882ea17e8d07c6dc602e745ce,32.559682,-112.412062,0
25-12-2020 17:21,McCullough LLC,misc_pos,3.6,Ballwin,MO,38.577,-90.5255,92608,"""Engineer, communications""",26-07-2001,80df1eed6a2ff07e08aad9b3006f3273,38.443755,-89.810828,0
21-01-2019 02:16,Keeling-Crist,misc_pos,141.09,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,24-10-1981,a2c0b0e702f1b7ba3f4841a67c8796ee,34.310164,-112.96499,0
21-01-2019 21:35,Howe Lt,misc_pos,2.8,Paauilo,HI,20.0271,-155.3697,1490,"""Scientist, research (maths)""",13-04-1991,8f06c7bdd1aaea2704e326716026903e,20.978247,-155.066978,0
18-01-2019 11:33,"""Osinski, Ledner and Leuschke""",grocery_pos,96.23,Loving,NM,32.274,-104.0914,1925,Educational psychologist,26-05-1952,3e84215d19908d9e46f0fc2c508340d5,33.197908,-104.742355,0
14-01-2019 01:39,Brekke and Sons,gas_transport,63.23,Westfir,OR,43.7575,-122.481,597,Forensic psychologist,19-05-1961,c88864b3589086313e799b38e8c6e19f,44.532047,-122.563279,0
31-12-2020 15:26,"""Douglas, Schneider and Turne""",shopping_pos,5.42,Moab,UT,38.5677,-109.5271,9772,Location manager,24-11-1989,94f065ed34d14df726b3602d7cdcb051,38.780899,-109.682197,0
28-12-2020 16:10,Altenwerth-Kilback,home,59.25,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",23-04-1987,d2e59c92e776bfc691631190d98ca449,38.41623,-109.506449,0
07-01-2019 19:29,Wisozk and Sons,misc_pos,8.12,Manville,WY,42.73,-104.7024,241,Educational psychologist,16-12-1980,624e1adc0938804f6c10f79eec330003,42.30425,-104.590213,0
27-12-2020 01:30,Ortiz Group,grocery_net,49.58,Helm,CA,36.4992,-120.0936,123,Early years teacher,07-02-1973,e794918b11b061eef959bdb114dec7ce,36.511609,-120.378489,0
15-01-2019 21:14,"""Altenwerth, Cartwright and Koss""",shopping_net,445.16,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,28-10-1987,9856f3f5254c62fe6feb611128b86100,34.176565,-110.495329,0
30-12-2020 15:07,Hackett Group,travel,2.91,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,31-05-1999,1724b301d9bff49519c64ff4be6cdb7a,47.099805,-116.987413,0
20-01-2019 23:06,"""Champlin, Rolfson and Connelly""",travel,6.28,Monitor,WA,47.4852,-120.4158,584,Medical technical officer,20-03-1969,31284a965a89a816f0dfadcbfb498a7d,46.705824,-120.476586,0
21-01-2019 21:05,"""Lakin, Ferry and Beatty""",food_dining,64.99,Jordan Valley,OR,42.8801,-117.281,641,Economist,24-11-1993,5045b35982101d82e4ad7d157cc1fac5,43.130538,-117.343974,0
25-12-2020 11:32,Stamm-Witting,shopping_net,204.1,Greenview,CA,41.5403,-122.9366,308,Call centre manager,20-09-1958,6049c92d40252c671b358a74c0966fe9,41.962183,-123.519774,0
15-01-2019 10:00,"""Tillman, Dickinson and Labadie""",gas_transport,83.77,Valentine,NE,42.8062,-100.6215,4005,Network engineer,15-03-1945,87e44449688c409dede21dd75c2dd147,42.584911,-100.703297,0
15-01-2019 07:18,"""Terry, Johns and Bins""",misc_pos,2.35,Huslia,AK,65.6899,-156.292,277,"""Engineer, civil (consulting)""",06-11-1965,c6402f197bb45bc1e29980d604e776f8,66.416444,-157.19635,0
25-12-2020 07:25,Kutch LLC,gas_transport,56.75,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,31-05-1999,e42775425b2d05ca0643f77c9fe7f7e5,48.17944,-116.849628,0
12-01-2019 19:08,Morissette PLC,shopping_pos,2.71,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,18-11-1987,a1283b28205c73ecdb1b1f409683203f,39.723859,-94.629158,0
26-12-2020 02:20,Mante Group,misc_net,303.01,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,28-10-1987,0e6753f703a92b352dda40041811d988,34.171185,-110.294096,0
07-01-2019 17:48,"""Zemlak, Tillman and Cremin""",personal_care,45.79,Indian Wells,CA,33.7163,-116.3381,4677,Learning mentor,06-05-1955,6ed223c5ffb13662f6b84149fae6a4a7,32.978246,-116.480521,0
25-12-2020 14:55,"""Romaguera, Cruickshank and Greenholt""",shopping_net,4.31,Napa,CA,38.4549,-122.2564,94014,Airline pilot,21-08-1985,19a26ec2043929c4adba020a35898169,38.760679,-122.338996,0
26-12-2020 15:14,Hudson-Grady,shopping_pos,8.2,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,17-07-1989,bfda7106444bbb8418626b482281f545,39.068063,-94.823183,0
11-01-2019 19:21,"""Fadel, Mertz and Rippin""",entertainment,72.24,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,19-05-1987,52c87903abcf60bf8849dd343eb0574a,38.549019,-121.430135,0
20-01-2019 22:49,"""Larkin, Stracke and Greenfelde""",entertainment,4.39,Napa,CA,38.4549,-122.2564,94014,Airline pilot,21-08-1985,57a0bfebdbcb3621e88499cd105ebeb3,37.485998,-122.01653,0
27-12-2020 20:43,Block-Hauck,travel,1.38,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,26-10-1988,a78b22a224afcc2efd576ec08302a725,38.560604,-93.282033,0
07-01-2019 17:58,Stark-Koss,home,24.7,Eugene,OR,44.0385,-123.0614,191096,"""Scientist, physiological""",06-04-1964,44aca1be2d72603414eb25167ec412b3,44.906125,-123.168716,0
21-01-2019 21:47,Larkin Lt,kids_pets,85.85,Syracuse,MO,38.6547,-92.8929,628,"""Radiographer, diagnostic""",18-12-1961,281040eb23292dcab999c278d3d47e42,38.876009,-92.929817,0
06-01-2019 15:58,Wuckert-Goldne,home,69.6,Smith River,CA,41.9404,-124.1587,1930,Web designer,13-06-1983,48cdd1607fcf2e4db42633f2d52e14b3,41.393114,-124.18747,0
29-12-2020 23:56,Nienow PLC,entertainment,13.02,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,18-04-1972,9d450a567ca66f40437a0fa4049eff60,39.180193,-94.46689,0
21-01-2019 18:25,"""Roob, Conn and Tremblay""",shopping_pos,3.17,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,30-11-1999,3397ae5292afec63bf83157a86ef8419,33.608414,-111.744302,0
28-12-2020 20:41,Hammes-Beatty,kids_pets,69.4,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,05-08-1959,a5c53be55a8a7abcef88dd60c1eff6cf,32.383476,-116.826269,0
01-01-2019 12:47,"""Goyette, Howell and Collie""",shopping_pos,3.7,Smith River,CA,41.9404,-124.1587,1930,Web designer,13-06-1983,0f37daac19e4121adac32c0a10f4b697,41.64788,-124.744747,0
05-01-2019 00:34,Rutherford-Mertz,grocery_pos,83.83,Oakland,CA,37.7878,-122.1884,381459,Barista,03-01-1974,ad10140e4bf3ce23a790f83dc018e679,36.898347,-122.060933,0
25-12-2020 20:41,Quitzon-Goyette,home,16.21,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,21-06-1978,a502838d839677df78e71a6c024f4432,49.473927,-117.643281,0
02-01-2019 22:23,Erdman-Schaden,personal_care,18.47,Albuquerque,NM,35.1506,-106.569,641349,Civil Service administrator,11-04-1976,52994df7dea59740dee81b9e308b551f,35.009762,-107.186163,0
25-12-2020 14:31,Gislason Group,travel,1.11,Laramie,WY,41.4247,-105.4781,35371,"""Pilot, airline""",02-09-1988,c3dff218b2a02c556bfa0cc4347b67bb,41.293576,-105.139081,0
12-01-2019 18:28,"""Boehm, Block and Jakubowski""",misc_pos,7.63,Mountain Center,CA,33.6401,-116.5567,1661,"""Therapist, music""",19-09-1988,3e7000a4cf7f5f5e499e5539f4cbd3fc,33.582204,-115.830004,0
29-12-2020 20:26,Kutch-Ferry,home,19.72,Aurora,CO,39.6662,-104.835,389246,"""Scientist, marine""",12-12-1969,69c388693dcf6faaef879a8235472c69,39.610624,-104.468346,0
28-12-2020 19:52,"""Koss, Hansen and Lueilwitz""",home,93.82,Eugene,OR,44.0385,-123.0614,191096,"""Scientist, physiological""",06-04-1964,d19d3b919400dd0e61a3ee83a1c61fcb,43.823961,-123.407042,0
27-12-2020 20:15,Hermann and Sons,shopping_pos,1.69,Littleton,CO,39.5994,-105.0044,320420,Water engineer,31-07-1975,e598028ba5c9658b2f3158541766afd7,39.337818,-104.28629,0
09-01-2019 08:47,"""Connelly, Reichert and Fritsch""",gas_transport,79.39,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,31-03-1959,fd6ac626a12b14c4216339ea91a2676e,38.500345,-121.238141,0
12-01-2019 16:01,Eichmann-Kilback,home,162.74,Mound City,MO,40.1362,-95.2138,1631,Architect,20-01-1953,4bd5cc09c1eb638a8e64a83169af98dc,40.943991,-95.393524,0
21-01-2019 21:40,Schoen-Quigley,kids_pets,80.36,Red River,NM,36.6659,-105.4694,606,"""Surveyor, land/geomatics""",06-09-1988,da5c0bc19b564d9aa3cb2acd6677de1e,37.31311,-106.373821,0
15-01-2019 10:51,Mayert Group,shopping_pos,3.22,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,19-08-1950,d6181e3ccb403b25b5225aaedf455a57,41.279347,-98.569758,0
29-12-2020 15:01,Stoltenberg-Beatty,shopping_pos,4.92,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,16-08-2000,63d34e7180d42d04653ab403d95890e6,33.061778,-105.965702,0
11-01-2019 15:09,"""Langworth, Boehm and Gulgowski""",shopping_net,212.12,Riverton,WY,43.0351,-108.2024,19408,"""Lecturer, higher education""",11-09-1993,af5f04e33adfad58238786e8c4f88165,43.196478,-107.960519,0
21-01-2019 15:44,Connelly-Carte,home,57.21,Arvada,CO,39.8422,-105.1097,122111,Hotel manager,23-05-1987,6c3d42304b855f0027ca82c717902352,38.850519,-105.234164,0
04-01-2019 15:45,"""Metz, Russel and Metz""",kids_pets,10.1,Westerville,NE,41.4193,-99.3844,73,Product designer,10-02-1935,a937d87e7b6106ad35d5ccc8e206060a,41.177042,-98.909558,0
28-12-2020 07:27,"""Olson, Becker and Koch""",gas_transport,68.38,Hawthorne,CA,33.9143,-118.3493,93193,"""Editor, magazine features""",19-04-1995,74982009b66c84b13422a1d3d5c82dc2,34.132529,-117.349764,0
27-12-2020 07:00,Koepp-Parke,grocery_pos,157.83,Hatch,UT,37.7175,-112.4777,258,Geoscientist,24-11-1961,4a186cce9a07d28805779ad321b646e6,38.699779,-112.813912,0
28-12-2020 12:22,Schimmel-Olson,kids_pets,16.78,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,11-02-1982,82b520abd33b2cca8669f3d0c400eb87,40.533353,-100.565798,0
27-12-2020 03:03,"""Mosciski, Gislason and Mertz""",grocery_pos,98.02,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",17-01-1990,b9f38bca42a777d727df910fb0a8cc3e,39.478841,-110.554169,0
28-12-2020 23:14,"""Baumbach, Hodkiewicz and Walsh""",shopping_pos,9.35,Newberg,OR,45.3099,-122.9685,28278,Research scientist (physical sciences),17-07-1977,0a603bee7122927e25cc3041e6322a12,46.107045,-122.434625,0
01-01-2019 13:57,"""Wuckert, Wintheiser and Friesen""",home,3.12,Cascade Locks,OR,45.671,-121.8686,1288,Barrister,01-05-1936,05cb02dc6af1102556fbcbe923e68695,44.862493,-121.787626,0
10-01-2019 16:24,Friesen-Ortiz,personal_care,21.23,Manley,NE,40.9207,-96.168,206,Human resources officer,04-10-1967,a1e8861027a89b244ea891b8ea05077b,40.987902,-96.858906,0
01-01-2019 07:13,Jast and Sons,food_dining,74.09,Corona,CA,33.8419,-117.6043,233717,Wellsite geologist,22-05-1966,4a4cf450e1ee2741e3c3a43544c3cd64,33.917816,-117.821826,0
21-01-2019 14:20,Abshire PLC,entertainment,17.35,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),02-04-1928,bf08ae5434bb7fe3b6be0274a563d4f8,42.263528,-97.144974,0
29-12-2020 01:31,Kilback LLC,grocery_pos,181.56,Rock Springs,WY,41.606,-109.23,27971,Music therapist,01-08-1984,1867ddca04ecd340288f82f3532ca04d,41.620988,-108.748186,0
30-12-2020 18:20,"""Roob, Conn and Tremblay""",shopping_pos,7.42,Riverton,WY,43.0351,-108.2024,19408,"""Lecturer, higher education""",11-09-1993,a394608faae621d5cd3f33ef05062dfd,43.062017,-108.018195,0
31-12-2020 12:37,"""Romaguera, Cruickshank and Greenholt""",shopping_net,21.87,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,28-10-1987,4053b3a7db65fc90b38f750f69c5975a,33.295778,-112.059849,0
20-01-2019 09:26,"""Langworth, Boehm and Gulgowski""",shopping_net,98.84,Alva,WY,44.6873,-104.4414,110,"""Administrator, local government""",16-05-1973,048ea180aa263911c913c47eda933003,43.713272,-104.429041,0
10-01-2019 05:47,Emard Inc,gas_transport,61.83,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,18-07-1972,662401455c29c813fc2de5bd50bb33d1,35.349792,-106.751421,0
02-01-2019 20:07,"""Nienow, Ankunding and Collie""",misc_pos,7.36,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,18-07-1972,e2daa02baf516f74329905010dd536c9,36.355413,-106.341227,0
26-12-2020 23:23,Bahringer-Streich,food_dining,35.65,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,19-08-1950,bab2a61e465c8c505b49b813a742e59a,40.259659,-99.535405,0
26-12-2020 15:47,Larson-Moen,entertainment,10.15,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,11-02-1982,55d6aa94da8973baca50144fcf2c85d3,40.741686,-100.80107,0
14-01-2019 22:26,"""Haley, Jewess and Bechtel""",shopping_pos,3.96,Smith River,CA,41.9404,-124.1587,1930,Web designer,13-06-1983,7d27d1d2a4047dc0a9290e457e012199,42.641991,-123.623921,0
05-01-2019 12:22,Erdman-Schaden,personal_care,1.54,Redford,MO,37.3272,-91.0243,241,Investment analyst,27-10-1974,d840afaa3adfb2dbc63507a12fb9b121,37.255681,-90.732749,0
27-12-2020 19:35,Barrows PLC,shopping_pos,9.97,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,09-05-1992,5d2905951a6624e8387fa03485538d8a,38.958564,-105.172667,0
18-01-2019 15:22,Ratke and Sons,health_fitness,46.35,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,30-08-1967,95aedd95a4f57600b75f802c61e7f51b,32.649307,-105.465931,0
08-01-2019 01:03,Pouros-Conroy,shopping_pos,6.89,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,05-08-1959,0631311c895b54a21e8e46e39d863ebb,33.347872,-117.943265,0
13-01-2019 14:50,Conroy-Em,food_dining,50.37,Lamy,NM,35.4311,-105.9409,923,Public relations account executive,22-06-1964,20bd5504fe4a41ea23034e8c2d7832f4,35.808921,-106.603115,0
27-12-2020 11:07,Donnelly PLC,misc_net,180.78,Mound City,MO,40.1362,-95.2138,1631,Architect,20-01-1953,15705d2c825685d9a960bce93f2f5634,40.923715,-94.215487,0
