",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
884,Healthcare-Diabetes.csv,Outlier,0.8,Pregnancies,ExtraTreesClassifier,0.9657,0.304,0.9519,0.9468,0.9493
885,Healthcare-Diabetes.csv,Outlier,0.8,Pregnancies,RandomForestClassifier,0.9585,0.2488,0.9305,0.9457,0.938
886,Healthcare-Diabetes.csv,Outlier,0.8,Pregnancies,DecisionTreeClassifier,0.9495,0.5,0.9251,0.9251,0.9251
887,Healthcare-Diabetes.csv,Outlier,0.8,Pregnancies,CatBoostClassifier,0.9206,0.2671,0.8503,0.9086,0.8785
888,Healthcare-Diabetes.csv,Outlier,0.8,Pregnancies,GradientBoostingClassifier,0.8718,0.278,0.7487,0.8537,0.7977
889,Healthcare-Diabetes.csv,Outlier,0.8,Pregnancies,AdaBoostClassifier,0.8195,0.2767,0.7112,0.743,0.7268
890,Healthcare-Diabetes.csv,Outlier,0.8,Pregnancies,LogisticRegression,0.7726,0.2919,0.5294,0.7226,0.6111
891,Healthcare-Diabetes.csv,Outlier,0.8,Pregnancies,RidgeClassifier,0.7708,,0.5241,0.7206,0.6068
892,Healthcare-Diabetes.csv,Outlier,0.8,Pregnancies,LinearDiscriminantAnalysis,0.7762,0.2918,0.5455,0.7234,0.622
893,Healthcare-Diabetes.csv,Outlier,0.8,Pregnancies,GaussianNB,0.7581,0.3523,0.5668,0.6667,0.6127
894,Healthcare-Diabetes.csv,Outlier,0.8,Pregnancies,QuadraticDiscriminantAnalysis,0.7581,0.3769,0.5187,0.6879,0.5915
895,Healthcare-Diabetes.csv,Outlier,0.8,Pregnancies,KNeighborsClassifier,0.6913,0.361,0.369,0.5656,0.4466
896,Healthcare-Diabetes.csv,Outlier,0.8,Pregnancies,SVC,0.6625,0.5,0.0,0.0,0.0
897,Healthcare-Diabetes.csv,Outlier,0.8,Pregnancies,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
898,Healthcare-Diabetes.csv,Outlier,0.8,Pregnancies,GaussianProcessClassifier,0.6625,0.5,0.2941,0.5,0.3704
899,Healthcare-Diabetes.csv,Outlier,0.8,Pregnancies,MLPClassifier,0.6859,0.3611,0.3048,0.5644,0.3958
900,Healthcare-Diabetes.csv,Outlier,0.8,Pregnancies,SGDClassifier,0.361,,0.984,0.3439,0.5097
901,Healthcare-Diabetes.csv,Outlier,0.2,Glucose,ExtraTreesClassifier,0.9549,0.2886,0.9305,0.9355,0.933
902,Healthcare-Diabetes.csv,Outlier,0.2,Glucose,RandomForestClassifier,0.944,0.265,0.9091,0.9239,0.9164
903,Healthcare-Diabetes.csv,Outlier,0.2,Glucose,CatBoostClassifier,0.9025,0.2644,0.8075,0.8935,0.8483
904,Healthcare-Diabetes.csv,Outlier,0.2,Glucose,DecisionTreeClassifier,0.9278,0.5,0.9037,0.8848,0.8942
905,Healthcare-Diabetes.csv,Outlier,0.2,Glucose,GradientBoostingClassifier,0.8466,0.2588,0.7273,0.8,0.7619
906,Healthcare-Diabetes.csv,Outlier,0.2,Glucose,AdaBoostClassifier,0.7978,0.257,0.6417,0.7273,0.6818
907,Healthcare-Diabetes.csv,Outlier,0.2,Glucose,GaussianNB,0.7076,0.3033,0.4064,0.5984,0.4841
908,Healthcare-Diabetes.csv,Outlier,0.2,Glucose,LogisticRegression,0.7202,0.2392,0.4064,0.6333,0.4951
909,Healthcare-Diabetes.csv,Outlier,0.2,Glucose,RidgeClassifier,0.7166,,0.3797,0.6339,0.4749
910,Healthcare-Diabetes.csv,Outlier,0.2,Glucose,LinearDiscriminantAnalysis,0.722,0.2336,0.3957,0.6435,0.4901
911,Healthcare-Diabetes.csv,Outlier,0.2,Glucose,QuadraticDiscriminantAnalysis,0.6986,0.3048,0.3743,0.5833,0.456
912,Healthcare-Diabetes.csv,Outlier,0.2,Glucose,KNeighborsClassifier,0.6968,0.3738,0.4011,0.5725,0.4717
913,Healthcare-Diabetes.csv,Outlier,0.2,Glucose,SVC,0.6625,0.5,0.0,0.0,0.0
914,Healthcare-Diabetes.csv,Outlier,0.2,Glucose,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
915,Healthcare-Diabetes.csv,Outlier,0.2,Glucose,GaussianProcessClassifier,0.657,0.5,0.2674,0.4854,0.3448
916,Healthcare-Diabetes.csv,Outlier,0.2,Glucose,MLPClassifier,0.6552,0.4288,0.4385,0.4881,0.462
917,Healthcare-Diabetes.csv,Outlier,0.2,Glucose,SGDClassifier,0.6643,,0.0481,0.5294,0.0882
918,Healthcare-Diabetes.csv,Outlier,0.4,Glucose,ExtraTreesClassifier,0.9458,0.2585,0.9037,0.9337,0.9185
919,Healthcare-Diabetes.csv,Outlier,0.4,Glucose,RandomForestClassifier,0.935,0.2295,0.8984,0.9081,0.9032
920,Healthcare-Diabetes.csv,Outlier,0.4,Glucose,CatBoostClassifier,0.9007,0.2488,0.8128,0.8837,0.8468
921,Healthcare-Diabetes.csv,Outlier,0.4,Glucose,DecisionTreeClassifier,0.9079,0.5,0.8824,0.8505,0.8661
922,Healthcare-Diabetes.csv,Outlier,0.4,Glucose,GradientBoostingClassifier,0.8556,0.2464,0.7487,0.8092,0.7778
923,Healthcare-Diabetes.csv,Outlier,0.4,Glucose,AdaBoostClassifier,0.787,0.248,0.615,0.7143,0.6609
924,Healthcare-Diabetes.csv,Outlier,0.4,Glucose,GaussianNB,0.7076,0.309,0.3797,0.6068,0.4671
925,Healthcare-Diabetes.csv,Outlier,0.4,Glucose,LogisticRegression,0.7094,0.2486,0.3904,0.6083,0.4756
926,Healthcare-Diabetes.csv,Outlier,0.4,Glucose,LinearDiscriminantAnalysis,0.7094,0.2457,0.3797,0.6121,0.4686
927,Healthcare-Diabetes.csv,Outlier,0.4,Glucose,QuadraticDiscriminantAnalysis,0.6949,0.3045,0.3476,0.5804,0.4348
928,Healthcare-Diabetes.csv,Outlier,0.4,Glucose,RidgeClassifier,0.7022,,0.3369,0.6058,0.433
929,Healthcare-Diabetes.csv,Outlier,0.4,Glucose,KNeighborsClassifier,0.6913,0.3809,0.4064,0.5588,0.4706
930,Healthcare-Diabetes.csv,Outlier,0.4,Glucose,SVC,0.6625,0.5,0.0,0.0,0.0
931,Healthcare-Diabetes.csv,Outlier,0.4,Glucose,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
932,Healthcare-Diabetes.csv,Outlier,0.4,Glucose,GaussianProcessClassifier,0.6643,0.5,0.262,0.5052,0.3451
933,Healthcare-Diabetes.csv,Outlier,0.4,Glucose,MLPClassifier,0.6606,0.4365,0.0374,0.4667,0.0693
934,Healthcare-Diabetes.csv,Outlier,0.4,Glucose,SGDClassifier,0.6625,,0.0374,0.5,0.0697
935,Healthcare-Diabetes.csv,Outlier,0.6,Glucose,ExtraTreesClassifier,0.9386,0.2818,0.8717,0.9422,0.9056
936,Healthcare-Diabetes.csv,Outlier,0.6,Glucose,RandomForestClassifier,0.9206,0.248,0.8717,0.8907,0.8811
937,Healthcare-Diabetes.csv,Outlier,0.6,Glucose,DecisionTreeClassifier,0.9116,0.5,0.8717,0.867,0.8693
938,Healthcare-Diabetes.csv,Outlier,0.6,Glucose,CatBoostClassifier,0.8899,0.2484,0.7914,0.8706,0.8291
939,Healthcare-Diabetes.csv,Outlier,0.6,Glucose,GradientBoostingClassifier,0.8412,0.2639,0.7594,0.7676,0.7634
940,Healthcare-Diabetes.csv,Outlier,0.6,Glucose,AdaBoostClassifier,0.7978,0.3095,0.6684,0.7143,0.6906
941,Healthcare-Diabetes.csv,Outlier,0.6,Glucose,GaussianNB,0.713,0.3168,0.3904,0.6186,0.4787
942,Healthcare-Diabetes.csv,Outlier,0.6,Glucose,LogisticRegression,0.704,0.253,0.369,0.6,0.457
943,Healthcare-Diabetes.csv,Outlier,0.6,Glucose,RidgeClassifier,0.7004,,0.3422,0.5981,0.4354
944,Healthcare-Diabetes.csv,Outlier,0.6,Glucose,QuadraticDiscriminantAnalysis,0.704,0.3095,0.385,0.595,0.4675
945,Healthcare-Diabetes.csv,Outlier,0.6,Glucose,LinearDiscriminantAnalysis,0.704,0.2497,0.3636,0.6018,0.4533
946,Healthcare-Diabetes.csv,Outlier,0.6,Glucose,SVC,0.6625,0.5,0.0,0.0,0.0
947,Healthcare-Diabetes.csv,Outlier,0.6,Glucose,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
948,Healthcare-Diabetes.csv,Outlier,0.6,Glucose,KNeighborsClassifier,0.6968,0.3834,0.3904,0.5748,0.465
949,Healthcare-Diabetes.csv,Outlier,0.6,Glucose,GaussianProcessClassifier,0.6498,0.5,0.2086,0.4588,0.2868
950,Healthcare-Diabetes.csv,Outlier,0.6,Glucose,MLPClassifier,0.6444,0.4005,0.3155,0.4609,0.3746
951,Healthcare-Diabetes.csv,Outlier,0.6,Glucose,SGDClassifier,0.6697,,0.0374,0.7,0.0711
952,Healthcare-Diabetes.csv,Outlier,0.8,Glucose,ExtraTreesClassifier,0.9422,0.2793,0.893,0.933,0.9126
953,Healthcare-Diabetes.csv,Outlier,0.8,Glucose,RandomForestClassifier,0.9152,0.2403,0.8556,0.8889,0.8719
954,Healthcare-Diabetes.csv,Outlier,0.8,Glucose,DecisionTreeClassifier,0.9224,0.5,0.8717,0.8956,0.8835
955,Healthcare-Diabetes.csv,Outlier,0.8,Glucose,CatBoostClassifier,0.8755,0.2487,0.7807,0.8391,0.8089
956,Healthcare-Diabetes.csv,Outlier,0.8,Glucose,GradientBoostingClassifier,0.8448,0.2633,0.7059,0.8098,0.7543
957,Healthcare-Diabetes.csv,Outlier,0.8,Glucose,AdaBoostClassifier,0.7599,0.3203,0.6257,0.65,0.6376
958,Healthcare-Diabetes.csv,Outlier,0.8,Glucose,GaussianNB,0.713,0.3181,0.3904,0.6186,0.4787
959,Healthcare-Diabetes.csv,Outlier,0.8,Glucose,LogisticRegression,0.704,0.2534,0.369,0.6,0.457
960,Healthcare-Diabetes.csv,Outlier,0.8,Glucose,RidgeClassifier,0.7022,,0.3476,0.6019,0.4407
961,Healthcare-Diabetes.csv,Outlier,0.8,Glucose,QuadraticDiscriminantAnalysis,0.7004,0.3103,0.3743,0.5882,0.4575
962,Healthcare-Diabetes.csv,Outlier,0.8,Glucose,LinearDiscriminantAnalysis,0.7004,0.2511,0.3529,0.5946,0.443
963,Healthcare-Diabetes.csv,Outlier,0.8,Glucose,SVC,0.6625,0.5,0.0,0.0,0.0
964,Healthcare-Diabetes.csv,Outlier,0.8,Glucose,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
965,Healthcare-Diabetes.csv,Outlier,0.8,Glucose,GaussianProcessClassifier,0.6354,0.5,0.1283,0.381,0.192
966,Healthcare-Diabetes.csv,Outlier,0.8,Glucose,KNeighborsClassifier,0.6643,0.393,0.3316,0.5041,0.4
967,Healthcare-Diabetes.csv,Outlier,0.8,Glucose,MLPClassifier,0.6552,0.419,0.2674,0.4808,0.3436
968,Healthcare-Diabetes.csv,Outlier,0.8,Glucose,SGDClassifier,0.6516,,0.0481,0.375,0.0853
969,Healthcare-Diabetes.csv,Outlier,0.2,BloodPressure,RandomForestClassifier,0.9079,0.2499,0.8449,0.8778,0.861
970,Healthcare-Diabetes.csv,Outlier,0.2,BloodPressure,DecisionTreeClassifier,0.926,0.5,0.9091,0.8763,0.8924
971,Healthcare-Diabetes.csv,Outlier,0.2,BloodPressure,ExtraTreesClassifier,0.9116,0.257,0.8128,0.9157,0.8612
972,Healthcare-Diabetes.csv,Outlier,0.2,BloodPressure,CatBoostClassifier,0.8412,0.2459,0.7326,0.7829,0.7569
973,Healthcare-Diabetes.csv,Outlier,0.2,BloodPressure,GradientBoostingClassifier,0.8303,0.2541,0.7059,0.7719,0.7374
974,Healthcare-Diabetes.csv,Outlier,0.2,BloodPressure,AdaBoostClassifier,0.7509,0.3372,0.6578,0.6244,0.6406
975,Healthcare-Diabetes.csv,Outlier,0.2,BloodPressure,QuadraticDiscriminantAnalysis,0.713,0.2796,0.4011,0.6148,0.4854
976,Healthcare-Diabetes.csv,Outlier,0.2,BloodPressure,LogisticRegression,0.7004,0.2555,0.3529,0.5946,0.443
977,Healthcare-Diabetes.csv,Outlier,0.2,BloodPressure,GaussianNB,0.7058,0.3317,0.3743,0.6034,0.462
978,Healthcare-Diabetes.csv,Outlier,0.2,BloodPressure,RidgeClassifier,0.6913,,0.2888,0.587,0.3871
979,Healthcare-Diabetes.csv,Outlier,0.2,BloodPressure,LinearDiscriminantAnalysis,0.6859,0.2498,0.2995,0.5657,0.3916
980,Healthcare-Diabetes.csv,Outlier,0.2,BloodPressure,SVC,0.6625,0.5,0.0,0.0,0.0
981,Healthcare-Diabetes.csv,Outlier,0.2,BloodPressure,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
982,Healthcare-Diabetes.csv,Outlier,0.2,BloodPressure,GaussianProcessClassifier,0.6354,0.5,0.1283,0.381,0.192
983,Healthcare-Diabetes.csv,Outlier,0.2,BloodPressure,KNeighborsClassifier,0.6606,0.3942,0.3262,0.4959,0.3935
984,Healthcare-Diabetes.csv,Outlier,0.2,BloodPressure,MLPClassifier,0.639,0.4658,0.0642,0.3243,0.1071
985,Healthcare-Diabetes.csv,Outlier,0.2,BloodPressure,SGDClassifier,0.6625,,0.016,0.5,0.0311
986,Healthcare-Diabetes.csv,Outlier,0.4,BloodPressure,RandomForestClassifier,0.8971,0.2294,0.8235,0.8652,0.8438
987,Healthcare-Diabetes.csv,Outlier,0.4,BloodPressure,ExtraTreesClassifier,0.9043,0.2595,0.8235,0.8851,0.8532
988,Healthcare-Diabetes.csv,Outlier,0.4,BloodPressure,DecisionTreeClassifier,0.8935,0.5,0.8717,0.8232,0.8468
989,Healthcare-Diabetes.csv,Outlier,0.4,BloodPressure,CatBoostClassifier,0.8375,0.2526,0.7166,0.7836,0.7486
990,Healthcare-Diabetes.csv,Outlier,0.4,BloodPressure,GradientBoostingClassifier,0.843,0.2602,0.7059,0.8049,0.7521
991,Healthcare-Diabetes.csv,Outlier,0.4,BloodPressure,AdaBoostClassifier,0.7798,0.2957,0.6257,0.6923,0.6573
992,Healthcare-Diabetes.csv,Outlier,0.4,BloodPressure,LogisticRegression,0.7022,0.2572,0.3583,0.5982,0.4482
993,Healthcare-Diabetes.csv,Outlier,0.4,BloodPressure,GaussianNB,0.704,0.3299,0.3743,0.5983,0.4605
994,Healthcare-Diabetes.csv,Outlier,0.4,BloodPressure,QuadraticDiscriminantAnalysis,0.7094,0.278,0.3904,0.6083,0.4756
995,Healthcare-Diabetes.csv,Outlier,0.4,BloodPressure,RidgeClassifier,0.6913,,0.2888,0.587,0.3871
996,Healthcare-Diabetes.csv,Outlier,0.4,BloodPressure,LinearDiscriminantAnalysis,0.6841,0.2522,0.2995,0.56,0.3902
997,Healthcare-Diabetes.csv,Outlier,0.4,BloodPressure,SVC,0.6625,0.5,0.0,0.0,0.0
998,Healthcare-Diabetes.csv,Outlier,0.4,BloodPressure,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
999,Healthcare-Diabetes.csv,Outlier,0.4,BloodPressure,GaussianProcessClassifier,0.6354,0.5,0.1283,0.381,0.192
1000,Healthcare-Diabetes.csv,Outlier,0.4,BloodPressure,KNeighborsClassifier,0.6588,0.4041,0.3262,0.4919,0.3923
1001,Healthcare-Diabetes.csv,Outlier,0.4,BloodPressure,MLPClassifier,0.5054,0.551,0.738,0.3802,0.5018
1002,Healthcare-Diabetes.csv,Outlier,0.4,BloodPressure,SGDClassifier,0.6606,,0.0267,0.4545,0.0505
1003,Healthcare-Diabetes.csv,Outlier,0.6,BloodPressure,RandomForestClassifier,0.8917,0.254,0.8235,0.8508,0.837
1004,Healthcare-Diabetes.csv,Outlier,0.6,BloodPressure,DecisionTreeClassifier,0.8953,0.5,0.8503,0.8413,0.8457
1005,Healthcare-Diabetes.csv,Outlier,0.6,BloodPressure,ExtraTreesClassifier,0.8917,0.2776,0.8128,0.8588,0.8352
1006,Healthcare-Diabetes.csv,Outlier,0.6,BloodPressure,CatBoostClassifier,0.8394,0.2521,0.7273,0.7816,0.7535
1007,Healthcare-Diabetes.csv,Outlier,0.6,BloodPressure,GradientBoostingClassifier,0.843,0.2546,0.7273,0.7907,0.7577
1008,Healthcare-Diabetes.csv,Outlier,0.6,BloodPressure,AdaBoostClassifier,0.7581,0.338,0.6631,0.6359,0.6492
1009,Healthcare-Diabetes.csv,Outlier,0.6,BloodPressure,QuadraticDiscriminantAnalysis,0.7094,0.2783,0.3957,0.6066,0.479
1010,Healthcare-Diabetes.csv,Outlier,0.6,BloodPressure,LogisticRegression,0.7022,0.257,0.3583,0.5982,0.4482
1011,Healthcare-Diabetes.csv,Outlier,0.6,BloodPressure,RidgeClassifier,0.6895,,0.2834,0.5824,0.3813
1012,Healthcare-Diabetes.csv,Outlier,0.6,BloodPressure,GaussianNB,0.7004,0.33,0.3743,0.5882,0.4575
1013,Healthcare-Diabetes.csv,Outlier,0.6,BloodPressure,LinearDiscriminantAnalysis,0.6841,0.2519,0.2995,0.56,0.3902
1014,Healthcare-Diabetes.csv,Outlier,0.6,BloodPressure,SVC,0.6625,0.5,0.0,0.0,0.0
1015,Healthcare-Diabetes.csv,Outlier,0.6,BloodPressure,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
1016,Healthcare-Diabetes.csv,Outlier,0.6,BloodPressure,GaussianProcessClassifier,0.6372,0.5,0.1337,0.3906,0.1992
1017,Healthcare-Diabetes.csv,Outlier,0.6,BloodPressure,KNeighborsClassifier,0.6661,0.4006,0.3369,0.5081,0.4051
1018,Healthcare-Diabetes.csv,Outlier,0.6,BloodPressure,MLPClassifier,0.5578,0.5054,0.5348,0.3876,0.4494
1019,Healthcare-Diabetes.csv,Outlier,0.6,BloodPressure,SGDClassifier,0.3502,,0.9893,0.3407,0.5068
1020,Healthcare-Diabetes.csv,Outlier,0.8,BloodPressure,RandomForestClassifier,0.8989,0.2472,0.8396,0.8579,0.8486
1021,Healthcare-Diabetes.csv,Outlier,0.8,BloodPressure,DecisionTreeClassifier,0.8646,0.5,0.8128,0.7917,0.8021
1022,Healthcare-Diabetes.csv,Outlier,0.8,BloodPressure,ExtraTreesClassifier,0.8791,0.2713,0.8075,0.8297,0.8184
1023,Healthcare-Diabetes.csv,Outlier,0.8,BloodPressure,CatBoostClassifier,0.8448,0.2582,0.7433,0.7853,0.7637
1024,Healthcare-Diabetes.csv,Outlier,0.8,BloodPressure,GradientBoostingClassifier,0.8448,0.2652,0.7166,0.8024,0.7571
1025,Healthcare-Diabetes.csv,Outlier,0.8,BloodPressure,AdaBoostClassifier,0.778,0.3321,0.6578,0.6758,0.6667
1026,Healthcare-Diabetes.csv,Outlier,0.8,BloodPressure,LogisticRegression,0.7022,0.2575,0.3583,0.5982,0.4482
1027,Healthcare-Diabetes.csv,Outlier,0.8,BloodPressure,QuadraticDiscriminantAnalysis,0.7112,0.2796,0.4011,0.6098,0.4839
1028,Healthcare-Diabetes.csv,Outlier,0.8,BloodPressure,RidgeClassifier,0.6913,,0.2888,0.587,0.3871
1029,Healthcare-Diabetes.csv,Outlier,0.8,BloodPressure,GaussianNB,0.7022,0.3299,0.3743,0.5932,0.459
1030,Healthcare-Diabetes.csv,Outlier,0.8,BloodPressure,LinearDiscriminantAnalysis,0.6859,0.2527,0.3048,0.5644,0.3958
1031,Healthcare-Diabetes.csv,Outlier,0.8,BloodPressure,SVC,0.6625,0.5,0.0,0.0,0.0
1032,Healthcare-Diabetes.csv,Outlier,0.8,BloodPressure,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
1033,Healthcare-Diabetes.csv,Outlier,0.8,BloodPressure,GaussianProcessClassifier,0.6372,0.5,0.1337,0.3906,0.1992
1034,Healthcare-Diabetes.csv,Outlier,0.8,BloodPressure,KNeighborsClassifier,0.6552,0.3848,0.3048,0.4831,0.3738
1035,Healthcare-Diabetes.csv,Outlier,0.8,BloodPressure,MLPClassifier,0.6408,0.4675,0.1444,0.4091,0.2134
1036,Healthcare-Diabetes.csv,Outlier,0.8,BloodPressure,SGDClassifier,0.3484,,0.9893,0.3401,0.5062
1037,Healthcare-Diabetes.csv,Outlier,0.2,SkinThickness,RandomForestClassifier,0.8809,0.2519,0.8075,0.8343,0.8207
1038,Healthcare-Diabetes.csv,Outlier,0.2,SkinThickness,DecisionTreeClassifier,0.8628,0.5,0.8021,0.7937,0.7979
1039,Healthcare-Diabetes.csv,Outlier,0.2,SkinThickness,ExtraTreesClassifier,0.8827,0.2763,0.7807,0.8588,0.8179
1040,Healthcare-Diabetes.csv,Outlier,0.2,SkinThickness,CatBoostClassifier,0.8412,0.255,0.7433,0.7765,0.7596
1041,Healthcare-Diabetes.csv,Outlier,0.2,SkinThickness,GradientBoostingClassifier,0.8123,0.2626,0.6791,0.7427,0.7095
1042,Healthcare-Diabetes.csv,Outlier,0.2,SkinThickness,AdaBoostClassifier,0.7581,0.318,0.6631,0.6359,0.6492
1043,Healthcare-Diabetes.csv,Outlier,0.2,SkinThickness,QuadraticDiscriminantAnalysis,0.7184,0.2958,0.4118,0.626,0.4968
1044,Healthcare-Diabetes.csv,Outlier,0.2,SkinThickness,LogisticRegression,0.6913,0.2699,0.3155,0.5784,0.4083
1045,Healthcare-Diabetes.csv,Outlier,0.2,SkinThickness,GaussianNB,0.7058,0.3237,0.3797,0.6017,0.4656
1046,Healthcare-Diabetes.csv,Outlier,0.2,SkinThickness,RidgeClassifier,0.6823,,0.2834,0.5579,0.3759
1047,Healthcare-Diabetes.csv,Outlier,0.2,SkinThickness,LinearDiscriminantAnalysis,0.6823,0.2648,0.2941,0.5556,0.3846
1048,Healthcare-Diabetes.csv,Outlier,0.2,SkinThickness,SVC,0.6625,0.5,0.0,0.0,0.0
1049,Healthcare-Diabetes.csv,Outlier,0.2,SkinThickness,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
1050,Healthcare-Diabetes.csv,Outlier,0.2,SkinThickness,GaussianProcessClassifier,0.6372,0.5,0.1337,0.3906,0.1992
1051,Healthcare-Diabetes.csv,Outlier,0.2,SkinThickness,KNeighborsClassifier,0.657,0.3765,0.3048,0.4872,0.375
1052,Healthcare-Diabetes.csv,Outlier,0.2,SkinThickness,MLPClassifier,0.6155,0.4868,0.2353,0.386,0.2924
1053,Healthcare-Diabetes.csv,Outlier,0.2,SkinThickness,SGDClassifier,0.6625,,0.0053,0.5,0.0106
1054,Healthcare-Diabetes.csv,Outlier,0.4,SkinThickness,RandomForestClassifier,0.8791,0.2404,0.8182,0.8226,0.8204
1055,Healthcare-Diabetes.csv,Outlier,0.4,SkinThickness,DecisionTreeClassifier,0.8773,0.5,0.8342,0.8083,0.8211
1056,Healthcare-Diabetes.csv,Outlier,0.4,SkinThickness,CatBoostClassifier,0.8448,0.2479,0.7487,0.7821,0.765
1057,Healthcare-Diabetes.csv,Outlier,0.4,SkinThickness,ExtraTreesClassifier,0.8809,0.2755,0.7861,0.8497,0.8167
1058,Healthcare-Diabetes.csv,Outlier,0.4,SkinThickness,GradientBoostingClassifier,0.8195,0.2899,0.7005,0.7486,0.7238
1059,Healthcare-Diabetes.csv,Outlier,0.4,SkinThickness,AdaBoostClassifier,0.7617,0.3098,0.6471,0.6471,0.6471
1060,Healthcare-Diabetes.csv,Outlier,0.4,SkinThickness,QuadraticDiscriminantAnalysis,0.7112,0.3031,0.4011,0.6098,0.4839
1061,Healthcare-Diabetes.csv,Outlier,0.4,SkinThickness,GaussianNB,0.704,0.3232,0.3743,0.5983,0.4605
1062,Healthcare-Diabetes.csv,Outlier,0.4,SkinThickness,LogisticRegression,0.6877,0.2774,0.3102,0.5686,0.4014
1063,Healthcare-Diabetes.csv,Outlier,0.4,SkinThickness,RidgeClassifier,0.6787,,0.2727,0.5484,0.3643
1064,Healthcare-Diabetes.csv,Outlier,0.4,SkinThickness,LinearDiscriminantAnalysis,0.6805,0.2729,0.2995,0.549,0.3875
1065,Healthcare-Diabetes.csv,Outlier,0.4,SkinThickness,SVC,0.6625,0.5,0.0,0.0,0.0
1066,Healthcare-Diabetes.csv,Outlier,0.4,SkinThickness,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
1067,Healthcare-Diabetes.csv,Outlier,0.4,SkinThickness,GaussianProcessClassifier,0.6372,0.5,0.1337,0.3906,0.1992
1068,Healthcare-Diabetes.csv,Outlier,0.4,SkinThickness,KNeighborsClassifier,0.657,0.3808,0.3048,0.4872,0.375
1069,Healthcare-Diabetes.csv,Outlier,0.4,SkinThickness,MLPClassifier,0.6426,0.4745,0.1016,0.3878,0.161
1070,Healthcare-Diabetes.csv,Outlier,0.4,SkinThickness,SGDClassifier,0.6462,,0.0909,0.3953,0.1478
1071,Healthcare-Diabetes.csv,Outlier,0.6,SkinThickness,RandomForestClassifier,0.861,0.2505,0.7807,0.8022,0.7913
1072,Healthcare-Diabetes.csv,Outlier,0.6,SkinThickness,CatBoostClassifier,0.8303,0.2555,0.7166,0.7657,0.7403
1073,Healthcare-Diabetes.csv,Outlier,0.6,SkinThickness,DecisionTreeClassifier,0.8466,0.5,0.8075,0.755,0.7804
1074,Healthcare-Diabetes.csv,Outlier,0.6,SkinThickness,ExtraTreesClassifier,0.8682,0.2951,0.7701,0.8276,0.7978
1075,Healthcare-Diabetes.csv,Outlier,0.6,SkinThickness,GradientBoostingClassifier,0.8267,0.2947,0.738,0.7459,0.7419
1076,Healthcare-Diabetes.csv,Outlier,0.6,SkinThickness,AdaBoostClassifier,0.7437,0.3485,0.6684,0.6098,0.6378
1077,Healthcare-Diabetes.csv,Outlier,0.6,SkinThickness,LogisticRegression,0.6859,0.28,0.3102,0.5631,0.4
1078,Healthcare-Diabetes.csv,Outlier,0.6,SkinThickness,QuadraticDiscriminantAnalysis,0.713,0.3056,0.4064,0.6129,0.4887
1079,Healthcare-Diabetes.csv,Outlier,0.6,SkinThickness,GaussianNB,0.704,0.3236,0.3797,0.5966,0.4641
1080,Healthcare-Diabetes.csv,Outlier,0.6,SkinThickness,RidgeClassifier,0.6787,,0.2781,0.5474,0.3688
1081,Healthcare-Diabetes.csv,Outlier,0.6,SkinThickness,LinearDiscriminantAnalysis,0.6805,0.2758,0.2995,0.549,0.3875
1082,Healthcare-Diabetes.csv,Outlier,0.6,SkinThickness,SVC,0.6625,0.5,0.0,0.0,0.0
1083,Healthcare-Diabetes.csv,Outlier,0.6,SkinThickness,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
1084,Healthcare-Diabetes.csv,Outlier,0.6,SkinThickness,GaussianProcessClassifier,0.6372,0.5,0.1337,0.3906,0.1992
1085,Healthcare-Diabetes.csv,Outlier,0.6,SkinThickness,KNeighborsClassifier,0.6534,0.3758,0.2995,0.4786,0.3684
1086,Healthcare-Diabetes.csv,Outlier,0.6,SkinThickness,MLPClassifier,0.4296,0.6372,0.8717,0.3582,0.5078
1087,Healthcare-Diabetes.csv,Outlier,0.6,SkinThickness,SGDClassifier,0.3357,,0.9947,0.3363,0.5027
1088,Healthcare-Diabetes.csv,Outlier,0.8,SkinThickness,RandomForestClassifier,0.8574,0.247,0.7594,0.8068,0.7824
1089,Healthcare-Diabetes.csv,Outlier,0.8,SkinThickness,DecisionTreeClassifier,0.852,0.5,0.8021,0.7692,0.7853
1090,Healthcare-Diabetes.csv,Outlier,0.8,SkinThickness,CatBoostClassifier,0.8285,0.2597,0.7112,0.7644,0.7368
1091,Healthcare-Diabetes.csv,Outlier,0.8,SkinThickness,ExtraTreesClassifier,0.87,0.2827,0.7754,0.8286,0.8011
1092,Healthcare-Diabetes.csv,Outlier,0.8,SkinThickness,GradientBoostingClassifier,0.8141,0.2728,0.6845,0.7442,0.7131
