",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
457,transfusion.csv,Outlier,0.4,Recency (months),DecisionTreeClassifier,0.7133,0.5211,0.325,0.4483,0.3768
458,transfusion.csv,Outlier,0.4,Recency (months),SGDClassifier,0.28,,1.0,0.2703,0.4255
459,transfusion.csv,Outlier,0.6,Recency (months),RidgeClassifier,0.7667,,0.125,1.0,0.2222
460,transfusion.csv,Outlier,0.6,Recency (months),CatBoostClassifier,0.8,0.2935,0.4,0.7273,0.5161
461,transfusion.csv,Outlier,0.6,Recency (months),DummyClassifier,0.7333,0.5,0.0,0.0,0.0
462,transfusion.csv,Outlier,0.6,Recency (months),LinearDiscriminantAnalysis,0.7733,0.3014,0.175,0.875,0.2917
463,transfusion.csv,Outlier,0.6,Recency (months),LogisticRegression,0.7733,0.2889,0.175,0.875,0.2917
464,transfusion.csv,Outlier,0.6,Recency (months),SVC,0.7533,0.3765,0.1,0.8,0.1778
465,transfusion.csv,Outlier,0.6,Recency (months),GaussianProcessClassifier,0.7067,0.4575,0.375,0.4412,0.4054
466,transfusion.csv,Outlier,0.6,Recency (months),AdaBoostClassifier,0.78,0.2935,0.35,0.6667,0.459
467,transfusion.csv,Outlier,0.6,Recency (months),GaussianNB,0.74,0.4877,0.275,0.5238,0.3607
468,transfusion.csv,Outlier,0.6,Recency (months),ExtraTreesClassifier,0.76,0.4415,0.475,0.5588,0.5135
469,transfusion.csv,Outlier,0.6,Recency (months),MLPClassifier,0.7333,0.624,0.0,0.0,0.0
470,transfusion.csv,Outlier,0.6,Recency (months),GradientBoostingClassifier,0.8133,0.3369,0.425,0.7727,0.5484
471,transfusion.csv,Outlier,0.6,Recency (months),KNeighborsClassifier,0.7267,0.3944,0.25,0.4762,0.3279
472,transfusion.csv,Outlier,0.6,Recency (months),RandomForestClassifier,0.7533,0.3698,0.425,0.5484,0.4789
473,transfusion.csv,Outlier,0.6,Recency (months),QuadraticDiscriminantAnalysis,0.7333,0.5,0.0,0.0,0.0
474,transfusion.csv,Outlier,0.6,Recency (months),DecisionTreeClassifier,0.7333,0.5289,0.5,0.5,0.5
475,transfusion.csv,Outlier,0.6,Recency (months),SGDClassifier,0.4333,,0.95,0.314,0.472
476,transfusion.csv,Outlier,0.8,Recency (months),SVC,0.7333,0.4049,0.0,0.0,0.0
477,transfusion.csv,Outlier,0.8,Recency (months),RidgeClassifier,0.7667,,0.125,1.0,0.2222
478,transfusion.csv,Outlier,0.8,Recency (months),DummyClassifier,0.7333,0.5,0.0,0.0,0.0
479,transfusion.csv,Outlier,0.8,Recency (months),LogisticRegression,0.7733,0.2815,0.175,0.875,0.2917
480,transfusion.csv,Outlier,0.8,Recency (months),LinearDiscriminantAnalysis,0.7733,0.2901,0.175,0.875,0.2917
481,transfusion.csv,Outlier,0.8,Recency (months),GradientBoostingClassifier,0.7467,0.2897,0.125,0.625,0.2083
482,transfusion.csv,Outlier,0.8,Recency (months),CatBoostClassifier,0.76,0.2797,0.225,0.6429,0.3333
483,transfusion.csv,Outlier,0.8,Recency (months),GaussianNB,0.74,0.4827,0.275,0.5238,0.3607
484,transfusion.csv,Outlier,0.8,Recency (months),KNeighborsClassifier,0.72,0.3857,0.175,0.4375,0.25
485,transfusion.csv,Outlier,0.8,Recency (months),AdaBoostClassifier,0.78,0.2967,0.375,0.6522,0.4762
486,transfusion.csv,Outlier,0.8,Recency (months),MLPClassifier,0.7333,0.6253,0.0,0.0,0.0
487,transfusion.csv,Outlier,0.8,Recency (months),QuadraticDiscriminantAnalysis,0.7333,0.5,0.0,0.0,0.0
488,transfusion.csv,Outlier,0.8,Recency (months),RandomForestClassifier,0.6933,0.3222,0.225,0.375,0.2812
489,transfusion.csv,Outlier,0.8,Recency (months),ExtraTreesClassifier,0.7467,0.3336,0.3,0.5455,0.3871
490,transfusion.csv,Outlier,0.8,Recency (months),GaussianProcessClassifier,0.72,0.4066,0.275,0.4583,0.3438
491,transfusion.csv,Outlier,0.8,Recency (months),SGDClassifier,0.28,,1.0,0.2703,0.4255
492,transfusion.csv,Outlier,0.8,Recency (months),DecisionTreeClassifier,0.7133,0.5124,0.25,0.4348,0.3175
493,transfusion.csv,Outlier,0.2,Frequency (times),LogisticRegression,0.7733,0.2843,0.175,0.875,0.2917
494,transfusion.csv,Outlier,0.2,Frequency (times),LinearDiscriminantAnalysis,0.78,0.2961,0.2,0.8889,0.3265
495,transfusion.csv,Outlier,0.2,Frequency (times),RidgeClassifier,0.7667,,0.125,1.0,0.2222
496,transfusion.csv,Outlier,0.2,Frequency (times),DummyClassifier,0.7333,0.5,0.0,0.0,0.0
497,transfusion.csv,Outlier,0.2,Frequency (times),SVC,0.7333,0.4005,0.0,0.0,0.0
498,transfusion.csv,Outlier,0.2,Frequency (times),QuadraticDiscriminantAnalysis,0.7733,0.3624,0.2,0.8,0.32
499,transfusion.csv,Outlier,0.2,Frequency (times),CatBoostClassifier,0.76,0.2892,0.25,0.625,0.3571
500,transfusion.csv,Outlier,0.2,Frequency (times),MLPClassifier,0.7333,0.6198,0.0,0.0,0.0
501,transfusion.csv,Outlier,0.2,Frequency (times),GaussianNB,0.7667,0.4516,0.225,0.6923,0.3396
502,transfusion.csv,Outlier,0.2,Frequency (times),AdaBoostClassifier,0.78,0.3419,0.375,0.6522,0.4762
503,transfusion.csv,Outlier,0.2,Frequency (times),KNeighborsClassifier,0.72,0.3523,0.175,0.4375,0.25
504,transfusion.csv,Outlier,0.2,Frequency (times),GradientBoostingClassifier,0.7467,0.3102,0.175,0.5833,0.2692
505,transfusion.csv,Outlier,0.2,Frequency (times),RandomForestClassifier,0.7067,0.3241,0.25,0.4167,0.3125
506,transfusion.csv,Outlier,0.2,Frequency (times),ExtraTreesClassifier,0.7267,0.3517,0.275,0.4783,0.3492
507,transfusion.csv,Outlier,0.2,Frequency (times),DecisionTreeClassifier,0.7267,0.5124,0.35,0.4828,0.4058
508,transfusion.csv,Outlier,0.2,Frequency (times),GaussianProcessClassifier,0.7133,0.4066,0.275,0.44,0.3385
509,transfusion.csv,Outlier,0.2,Frequency (times),SGDClassifier,0.5467,,0.9,0.36,0.5143
510,transfusion.csv,Outlier,0.4,Frequency (times),LogisticRegression,0.78,0.297,0.2,0.8889,0.3265
511,transfusion.csv,Outlier,0.4,Frequency (times),LinearDiscriminantAnalysis,0.78,0.308,0.2,0.8889,0.3265
512,transfusion.csv,Outlier,0.4,Frequency (times),RidgeClassifier,0.78,,0.175,1.0,0.2979
513,transfusion.csv,Outlier,0.4,Frequency (times),DummyClassifier,0.7333,0.5,0.0,0.0,0.0
514,transfusion.csv,Outlier,0.4,Frequency (times),QuadraticDiscriminantAnalysis,0.7733,0.3525,0.2,0.8,0.32
515,transfusion.csv,Outlier,0.4,Frequency (times),SVC,0.7333,0.4016,0.0,0.0,0.0
516,transfusion.csv,Outlier,0.4,Frequency (times),MLPClassifier,0.7333,0.5599,0.0,0.0,0.0
517,transfusion.csv,Outlier,0.4,Frequency (times),GaussianNB,0.7667,0.4506,0.225,0.6923,0.3396
518,transfusion.csv,Outlier,0.4,Frequency (times),AdaBoostClassifier,0.78,0.3331,0.375,0.6522,0.4762
519,transfusion.csv,Outlier,0.4,Frequency (times),GradientBoostingClassifier,0.7933,0.3123,0.325,0.7647,0.4561
520,transfusion.csv,Outlier,0.4,Frequency (times),CatBoostClassifier,0.7667,0.2939,0.25,0.6667,0.3636
521,transfusion.csv,Outlier,0.4,Frequency (times),KNeighborsClassifier,0.7333,0.3728,0.2,0.5,0.2857
522,transfusion.csv,Outlier,0.4,Frequency (times),SGDClassifier,0.5733,,0.875,0.3723,0.5224
523,transfusion.csv,Outlier,0.4,Frequency (times),GaussianProcessClassifier,0.7133,0.4066,0.275,0.44,0.3385
524,transfusion.csv,Outlier,0.4,Frequency (times),ExtraTreesClassifier,0.74,0.3581,0.275,0.5238,0.3607
525,transfusion.csv,Outlier,0.4,Frequency (times),RandomForestClassifier,0.7067,0.3102,0.275,0.4231,0.3333
526,transfusion.csv,Outlier,0.4,Frequency (times),DecisionTreeClassifier,0.7667,0.5351,0.375,0.6,0.4615
527,transfusion.csv,Outlier,0.6,Frequency (times),LogisticRegression,0.7733,0.3222,0.2,0.8,0.32
528,transfusion.csv,Outlier,0.6,Frequency (times),LinearDiscriminantAnalysis,0.78,0.3408,0.25,0.7692,0.3774
529,transfusion.csv,Outlier,0.6,Frequency (times),RidgeClassifier,0.7867,,0.2,1.0,0.3333
530,transfusion.csv,Outlier,0.6,Frequency (times),DummyClassifier,0.7333,0.5,0.0,0.0,0.0
531,transfusion.csv,Outlier,0.6,Frequency (times),QuadraticDiscriminantAnalysis,0.7667,0.4169,0.25,0.6667,0.3636
532,transfusion.csv,Outlier,0.6,Frequency (times),GaussianNB,0.7733,0.4525,0.225,0.75,0.3462
533,transfusion.csv,Outlier,0.6,Frequency (times),MLPClassifier,0.7333,0.378,0.0,0.0,0.0
534,transfusion.csv,Outlier,0.6,Frequency (times),CatBoostClassifier,0.7667,0.2773,0.225,0.6923,0.3396
535,transfusion.csv,Outlier,0.6,Frequency (times),SVC,0.7333,0.5968,0.0,0.0,0.0
536,transfusion.csv,Outlier,0.6,Frequency (times),KNeighborsClassifier,0.7267,0.3727,0.15,0.4615,0.2264
537,transfusion.csv,Outlier,0.6,Frequency (times),AdaBoostClassifier,0.7867,0.3807,0.375,0.6818,0.4839
538,transfusion.csv,Outlier,0.6,Frequency (times),RandomForestClassifier,0.7067,0.3197,0.25,0.4167,0.3125
539,transfusion.csv,Outlier,0.6,Frequency (times),ExtraTreesClassifier,0.7533,0.3464,0.3,0.5714,0.3934
540,transfusion.csv,Outlier,0.6,Frequency (times),GradientBoostingClassifier,0.7867,0.3057,0.25,0.8333,0.3846
541,transfusion.csv,Outlier,0.6,Frequency (times),GaussianProcessClassifier,0.7133,0.4066,0.25,0.4348,0.3175
542,transfusion.csv,Outlier,0.6,Frequency (times),DecisionTreeClassifier,0.7067,0.5267,0.325,0.4333,0.3714
543,transfusion.csv,Outlier,0.6,Frequency (times),SGDClassifier,0.7333,,0.0,0.0,0.0
544,transfusion.csv,Outlier,0.8,Frequency (times),MLPClassifier,0.7333,0.6024,0.0,0.0,0.0
545,transfusion.csv,Outlier,0.8,Frequency (times),SVC,0.7333,0.3964,0.0,0.0,0.0
546,transfusion.csv,Outlier,0.8,Frequency (times),LogisticRegression,0.78,0.2888,0.2,0.8889,0.3265
547,transfusion.csv,Outlier,0.8,Frequency (times),RidgeClassifier,0.78,,0.175,1.0,0.2979
548,transfusion.csv,Outlier,0.8,Frequency (times),DummyClassifier,0.7333,0.5,0.0,0.0,0.0
549,transfusion.csv,Outlier,0.8,Frequency (times),LinearDiscriminantAnalysis,0.78,0.3123,0.2,0.8889,0.3265
550,transfusion.csv,Outlier,0.8,Frequency (times),GaussianNB,0.78,0.453,0.225,0.8182,0.3529
551,transfusion.csv,Outlier,0.8,Frequency (times),AdaBoostClassifier,0.76,0.2886,0.15,0.75,0.25
552,transfusion.csv,Outlier,0.8,Frequency (times),QuadraticDiscriminantAnalysis,0.7533,0.2799,0.175,0.6364,0.2745
553,transfusion.csv,Outlier,0.8,Frequency (times),CatBoostClassifier,0.7667,0.3068,0.225,0.6923,0.3396
554,transfusion.csv,Outlier,0.8,Frequency (times),KNeighborsClassifier,0.7133,0.3909,0.15,0.4,0.2182
555,transfusion.csv,Outlier,0.8,Frequency (times),ExtraTreesClassifier,0.7533,0.3453,0.3,0.5714,0.3934
556,transfusion.csv,Outlier,0.8,Frequency (times),RandomForestClassifier,0.72,0.3234,0.275,0.4583,0.3438
557,transfusion.csv,Outlier,0.8,Frequency (times),GradientBoostingClassifier,0.7667,0.3206,0.2,0.7273,0.3137
558,transfusion.csv,Outlier,0.8,Frequency (times),GaussianProcessClassifier,0.7133,0.4066,0.2,0.4211,0.2712
559,transfusion.csv,Outlier,0.8,Frequency (times),DecisionTreeClassifier,0.7267,0.5123,0.25,0.4762,0.3279
560,transfusion.csv,Outlier,0.8,Frequency (times),SGDClassifier,0.5467,,0.9,0.36,0.5143
561,transfusion.csv,Outlier,0.2,Monetary (c.c. blood),DummyClassifier,0.7333,0.5,0.0,0.0,0.0
562,transfusion.csv,Outlier,0.2,Monetary (c.c. blood),SVC,0.7333,0.4128,0.0,0.0,0.0
563,transfusion.csv,Outlier,0.2,Monetary (c.c. blood),GaussianNB,0.7333,0.2958,0.0,0.0,0.0
564,transfusion.csv,Outlier,0.2,Monetary (c.c. blood),LogisticRegression,0.76,0.2502,0.1,1.0,0.1818
565,transfusion.csv,Outlier,0.2,Monetary (c.c. blood),RidgeClassifier,0.7467,,0.05,1.0,0.0952
566,transfusion.csv,Outlier,0.2,Monetary (c.c. blood),QuadraticDiscriminantAnalysis,0.7333,0.2559,0.05,0.5,0.0909
567,transfusion.csv,Outlier,0.2,Monetary (c.c. blood),LinearDiscriminantAnalysis,0.76,0.2531,0.1,1.0,0.1818
568,transfusion.csv,Outlier,0.2,Monetary (c.c. blood),MLPClassifier,0.5067,0.6594,0.875,0.3365,0.4861
569,transfusion.csv,Outlier,0.2,Monetary (c.c. blood),AdaBoostClassifier,0.72,0.3515,0.0,0.0,0.0
570,transfusion.csv,Outlier,0.2,Monetary (c.c. blood),CatBoostClassifier,0.7667,0.2727,0.2,0.7273,0.3137
571,transfusion.csv,Outlier,0.2,Monetary (c.c. blood),GradientBoostingClassifier,0.7733,0.2768,0.275,0.6875,0.3929
572,transfusion.csv,Outlier,0.2,Monetary (c.c. blood),KNeighborsClassifier,0.7467,0.392,0.175,0.5833,0.2692
573,transfusion.csv,Outlier,0.2,Monetary (c.c. blood),RandomForestClassifier,0.7067,0.3226,0.3,0.4286,0.3529
574,transfusion.csv,Outlier,0.2,Monetary (c.c. blood),ExtraTreesClassifier,0.7467,0.352,0.25,0.5556,0.3448
575,transfusion.csv,Outlier,0.2,Monetary (c.c. blood),GaussianProcessClassifier,0.7133,0.4066,0.225,0.4286,0.2951
576,transfusion.csv,Outlier,0.2,Monetary (c.c. blood),DecisionTreeClassifier,0.6867,0.5123,0.3,0.3871,0.338
577,transfusion.csv,Outlier,0.2,Monetary (c.c. blood),SGDClassifier,0.7333,,0.0,0.0,0.0
578,transfusion.csv,Outlier,0.4,Monetary (c.c. blood),SVC,0.7333,0.3993,0.0,0.0,0.0
579,transfusion.csv,Outlier,0.4,Monetary (c.c. blood),GaussianNB,0.7333,0.313,0.0,0.0,0.0
580,transfusion.csv,Outlier,0.4,Monetary (c.c. blood),DummyClassifier,0.7333,0.5,0.0,0.0,0.0
581,transfusion.csv,Outlier,0.4,Monetary (c.c. blood),RidgeClassifier,0.7467,,0.05,1.0,0.0952
582,transfusion.csv,Outlier,0.4,Monetary (c.c. blood),LogisticRegression,0.7533,0.2401,0.075,1.0,0.1395
583,transfusion.csv,Outlier,0.4,Monetary (c.c. blood),LinearDiscriminantAnalysis,0.76,0.2483,0.1,1.0,0.1818
584,transfusion.csv,Outlier,0.4,Monetary (c.c. blood),QuadraticDiscriminantAnalysis,0.7333,0.2622,0.05,0.5,0.0909
585,transfusion.csv,Outlier,0.4,Monetary (c.c. blood),AdaBoostClassifier,0.7333,0.2857,0.0,0.0,0.0
586,transfusion.csv,Outlier,0.4,Monetary (c.c. blood),CatBoostClassifier,0.76,0.2933,0.125,0.8333,0.2174
587,transfusion.csv,Outlier,0.4,Monetary (c.c. blood),KNeighborsClassifier,0.7267,0.4264,0.1,0.4444,0.1633
588,transfusion.csv,Outlier,0.4,Monetary (c.c. blood),MLPClassifier,0.7333,0.6365,0.0,0.0,0.0
589,transfusion.csv,Outlier,0.4,Monetary (c.c. blood),GradientBoostingClassifier,0.78,0.2685,0.25,0.7692,0.3774
590,transfusion.csv,Outlier,0.4,Monetary (c.c. blood),RandomForestClassifier,0.6933,0.314,0.275,0.3929,0.3235
591,transfusion.csv,Outlier,0.4,Monetary (c.c. blood),ExtraTreesClassifier,0.7267,0.3585,0.3,0.48,0.3692
592,transfusion.csv,Outlier,0.4,Monetary (c.c. blood),GaussianProcessClassifier,0.72,0.4066,0.225,0.45,0.3
593,transfusion.csv,Outlier,0.4,Monetary (c.c. blood),DecisionTreeClassifier,0.7333,0.4959,0.225,0.5,0.3103
594,transfusion.csv,Outlier,0.4,Monetary (c.c. blood),SGDClassifier,0.7333,,0.0,0.0,0.0
595,transfusion.csv,Outlier,0.6,Monetary (c.c. blood),GaussianNB,0.7333,0.3182,0.0,0.0,0.0
596,transfusion.csv,Outlier,0.6,Monetary (c.c. blood),DummyClassifier,0.7333,0.5,0.0,0.0,0.0
597,transfusion.csv,Outlier,0.6,Monetary (c.c. blood),SVC,0.7333,0.4005,0.0,0.0,0.0
598,transfusion.csv,Outlier,0.6,Monetary (c.c. blood),RidgeClassifier,0.7467,,0.05,1.0,0.0952
599,transfusion.csv,Outlier,0.6,Monetary (c.c. blood),LinearDiscriminantAnalysis,0.7533,0.2528,0.075,1.0,0.1395
600,transfusion.csv,Outlier,0.6,Monetary (c.c. blood),LogisticRegression,0.7533,0.2472,0.075,1.0,0.1395
601,transfusion.csv,Outlier,0.6,Monetary (c.c. blood),QuadraticDiscriminantAnalysis,0.7267,0.2618,0.025,0.3333,0.0465
602,transfusion.csv,Outlier,0.6,Monetary (c.c. blood),CatBoostClassifier,0.7467,0.2825,0.05,1.0,0.0952
603,transfusion.csv,Outlier,0.6,Monetary (c.c. blood),AdaBoostClassifier,0.7267,0.3014,0.025,0.3333,0.0465
604,transfusion.csv,Outlier,0.6,Monetary (c.c. blood),KNeighborsClassifier,0.72,0.39,0.125,0.4167,0.1923
605,transfusion.csv,Outlier,0.6,Monetary (c.c. blood),RandomForestClassifier,0.7067,0.3183,0.25,0.4167,0.3125
606,transfusion.csv,Outlier,0.6,Monetary (c.c. blood),ExtraTreesClassifier,0.7667,0.358,0.325,0.619,0.4262
607,transfusion.csv,Outlier,0.6,Monetary (c.c. blood),GradientBoostingClassifier,0.7533,0.2714,0.125,0.7143,0.2128
608,transfusion.csv,Outlier,0.6,Monetary (c.c. blood),MLPClassifier,0.7333,0.6192,0.0,0.0,0.0
609,transfusion.csv,Outlier,0.6,Monetary (c.c. blood),GaussianProcessClassifier,0.7333,0.4066,0.25,0.5,0.3333
610,transfusion.csv,Outlier,0.6,Monetary (c.c. blood),DecisionTreeClassifier,0.76,0.5267,0.325,0.5909,0.4194
611,transfusion.csv,Outlier,0.6,Monetary (c.c. blood),SGDClassifier,0.7333,,0.0,0.0,0.0
612,transfusion.csv,Outlier,0.8,Monetary (c.c. blood),GaussianNB,0.7333,0.3811,0.0,0.0,0.0
613,transfusion.csv,Outlier,0.8,Monetary (c.c. blood),DummyClassifier,0.7333,0.5,0.0,0.0,0.0
614,transfusion.csv,Outlier,0.8,Monetary (c.c. blood),SVC,0.7333,0.5951,0.0,0.0,0.0
615,transfusion.csv,Outlier,0.8,Monetary (c.c. blood),LogisticRegression,0.7533,0.2589,0.075,1.0,0.1395
616,transfusion.csv,Outlier,0.8,Monetary (c.c. blood),RidgeClassifier,0.7467,,0.05,1.0,0.0952
617,transfusion.csv,Outlier,0.8,Monetary (c.c. blood),LinearDiscriminantAnalysis,0.7533,0.2625,0.075,1.0,0.1395
618,transfusion.csv,Outlier,0.8,Monetary (c.c. blood),CatBoostClassifier,0.7333,0.3042,0.0,0.0,0.0
619,transfusion.csv,Outlier,0.8,Monetary (c.c. blood),AdaBoostClassifier,0.72,0.3042,0.0,0.0,0.0
620,transfusion.csv,Outlier,0.8,Monetary (c.c. blood),KNeighborsClassifier,0.7,0.5019,0.125,0.3333,0.1818
621,transfusion.csv,Outlier,0.8,Monetary (c.c. blood),MLPClassifier,0.6333,0.5964,0.825,0.4074,0.5455
622,transfusion.csv,Outlier,0.8,Monetary (c.c. blood),GradientBoostingClassifier,0.76,0.2641,0.15,0.75,0.25
623,transfusion.csv,Outlier,0.8,Monetary (c.c. blood),RandomForestClassifier,0.7467,0.3332,0.225,0.5625,0.3214
624,transfusion.csv,Outlier,0.8,Monetary (c.c. blood),QuadraticDiscriminantAnalysis,0.78,0.2968,0.25,0.7692,0.3774
625,transfusion.csv,Outlier,0.8,Monetary (c.c. blood),ExtraTreesClassifier,0.74,0.3693,0.275,0.5238,0.3607
626,transfusion.csv,Outlier,0.8,Monetary (c.c. blood),GaussianProcessClassifier,0.7333,0.4066,0.2,0.5,0.2857
627,transfusion.csv,Outlier,0.8,Monetary (c.c. blood),DecisionTreeClassifier,0.7067,0.5172,0.3,0.4286,0.3529
628,transfusion.csv,Outlier,0.8,Monetary (c.c. blood),SGDClassifier,0.7333,,0.0,0.0,0.0
629,transfusion.csv,Outlier,0.2,Time (months),GaussianNB,0.7333,0.4141,0.0,0.0,0.0
630,transfusion.csv,Outlier,0.2,Time (months),DummyClassifier,0.7333,0.5,0.0,0.0,0.0
631,transfusion.csv,Outlier,0.2,Time (months),SVC,0.7333,0.5906,0.0,0.0,0.0
632,transfusion.csv,Outlier,0.2,Time (months),LogisticRegression,0.7533,0.2867,0.075,1.0,0.1395
633,transfusion.csv,Outlier,0.2,Time (months),RidgeClassifier,0.7467,,0.05,1.0,0.0952
634,transfusion.csv,Outlier,0.2,Time (months),LinearDiscriminantAnalysis,0.7533,0.2884,0.075,1.0,0.1395
635,transfusion.csv,Outlier,0.2,Time (months),CatBoostClassifier,0.7333,0.321,0.0,0.0,0.0
636,transfusion.csv,Outlier,0.2,Time (months),AdaBoostClassifier,0.7267,0.3253,0.025,0.3333,0.0465
637,transfusion.csv,Outlier,0.2,Time (months),MLPClassifier,0.6667,0.5057,0.0,0.0,0.0
638,transfusion.csv,Outlier,0.2,Time (months),KNeighborsClassifier,0.7,0.5019,0.125,0.3333,0.1818
639,transfusion.csv,Outlier,0.2,Time (months),GradientBoostingClassifier,0.7267,0.3216,0.025,0.3333,0.0465
640,transfusion.csv,Outlier,0.2,Time (months),RandomForestClassifier,0.7533,0.3606,0.25,0.5882,0.3509
641,transfusion.csv,Outlier,0.2,Time (months),QuadraticDiscriminantAnalysis,0.7867,0.283,0.2,1.0,0.3333
642,transfusion.csv,Outlier,0.2,Time (months),ExtraTreesClassifier,0.74,0.37,0.3,0.5217,0.381
643,transfusion.csv,Outlier,0.2,Time (months),GaussianProcessClassifier,0.7267,0.4066,0.175,0.4667,0.2545
644,transfusion.csv,Outlier,0.2,Time (months),DecisionTreeClassifier,0.6733,0.5219,0.275,0.3548,0.3099
645,transfusion.csv,Outlier,0.2,Time (months),SGDClassifier,0.7333,,0.0,0.0,0.0
646,transfusion.csv,Outlier,0.4,Time (months),GaussianNB,0.7333,0.4323,0.0,0.0,0.0
647,transfusion.csv,Outlier,0.4,Time (months),DummyClassifier,0.7333,0.5,0.0,0.0,0.0
648,transfusion.csv,Outlier,0.4,Time (months),LogisticRegression,0.7533,0.2999,0.075,1.0,0.1395
649,transfusion.csv,Outlier,0.4,Time (months),RidgeClassifier,0.7467,,0.05,1.0,0.0952
650,transfusion.csv,Outlier,0.4,Time (months),LinearDiscriminantAnalysis,0.7533,0.2995,0.075,1.0,0.1395
651,transfusion.csv,Outlier,0.4,Time (months),SVC,0.7333,0.588,0.0,0.0,0.0
652,transfusion.csv,Outlier,0.4,Time (months),CatBoostClassifier,0.7333,0.3289,0.0,0.0,0.0
653,transfusion.csv,Outlier,0.4,Time (months),AdaBoostClassifier,0.74,0.2324,0.075,0.6,0.1333
654,transfusion.csv,Outlier,0.4,Time (months),KNeighborsClassifier,0.7,0.5019,0.125,0.3333,0.1818
655,transfusion.csv,Outlier,0.4,Time (months),GradientBoostingClassifier,0.7267,0.315,0.025,0.3333,0.0465
656,transfusion.csv,Outlier,0.4,Time (months),QuadraticDiscriminantAnalysis,0.7467,0.2634,0.05,1.0,0.0952
657,transfusion.csv,Outlier,0.4,Time (months),MLPClassifier,0.7333,0.6716,0.0,0.0,0.0
658,transfusion.csv,Outlier,0.4,Time (months),RandomForestClassifier,0.7533,0.3426,0.2,0.6154,0.3019
659,transfusion.csv,Outlier,0.4,Time (months),ExtraTreesClassifier,0.7467,0.383,0.25,0.5556,0.3448
660,transfusion.csv,Outlier,0.4,Time (months),GaussianProcessClassifier,0.7267,0.4066,0.175,0.4667,0.2545
661,transfusion.csv,Outlier,0.4,Time (months),DecisionTreeClassifier,0.6867,0.491,0.275,0.3793,0.3188
662,transfusion.csv,Outlier,0.4,Time (months),SGDClassifier,0.7333,,0.0,0.0,0.0
663,transfusion.csv,Outlier,0.6,Time (months),GaussianNB,0.7333,0.4342,0.0,0.0,0.0
664,transfusion.csv,Outlier,0.6,Time (months),DummyClassifier,0.7333,0.5,0.0,0.0,0.0
665,transfusion.csv,Outlier,0.6,Time (months),LogisticRegression,0.7533,0.3173,0.075,1.0,0.1395
666,transfusion.csv,Outlier,0.6,Time (months),RidgeClassifier,0.74,,0.025,1.0,0.0488
667,transfusion.csv,Outlier,0.6,Time (months),LinearDiscriminantAnalysis,0.7533,0.317,0.075,1.0,0.1395
668,transfusion.csv,Outlier,0.6,Time (months),SVC,0.7333,0.4035,0.0,0.0,0.0
669,transfusion.csv,Outlier,0.6,Time (months),CatBoostClassifier,0.7333,0.3158,0.0,0.0,0.0
670,transfusion.csv,Outlier,0.6,Time (months),AdaBoostClassifier,0.72,0.2631,0.0,0.0,0.0
671,transfusion.csv,Outlier,0.6,Time (months),KNeighborsClassifier,0.7,0.5199,0.125,0.3333,0.1818
672,transfusion.csv,Outlier,0.6,Time (months),QuadraticDiscriminantAnalysis,0.7867,0.3493,0.2,1.0,0.3333
673,transfusion.csv,Outlier,0.6,Time (months),GradientBoostingClassifier,0.74,0.2992,0.15,0.5455,0.2353
674,transfusion.csv,Outlier,0.6,Time (months),RandomForestClassifier,0.74,0.3245,0.2,0.5333,0.2909
675,transfusion.csv,Outlier,0.6,Time (months),GaussianProcessClassifier,0.7267,0.4066,0.175,0.4667,0.2545
676,transfusion.csv,Outlier,0.6,Time (months),ExtraTreesClassifier,0.7533,0.3611,0.275,0.5789,0.3729
677,transfusion.csv,Outlier,0.6,Time (months),DecisionTreeClassifier,0.7067,0.5134,0.2,0.4,0.2667
678,transfusion.csv,Outlier,0.6,Time (months),MLPClassifier,0.42,0.5288,0.25,0.1493,0.1869
679,transfusion.csv,Outlier,0.6,Time (months),SGDClassifier,0.7133,,0.425,0.4595,0.4416
680,transfusion.csv,Outlier,0.8,Time (months),GaussianNB,0.7333,0.4188,0.0,0.0,0.0
681,transfusion.csv,Outlier,0.8,Time (months),DummyClassifier,0.7333,0.5,0.0,0.0,0.0
682,transfusion.csv,Outlier,0.8,Time (months),RidgeClassifier,0.7667,,0.125,1.0,0.2222
683,transfusion.csv,Outlier,0.8,Time (months),LinearDiscriminantAnalysis,0.7733,0.2668,0.15,1.0,0.2609
684,transfusion.csv,Outlier,0.8,Time (months),LogisticRegression,0.7667,0.2642,0.125,1.0,0.2222
685,transfusion.csv,Outlier,0.8,Time (months),CatBoostClassifier,0.7333,0.3076,0.0,0.0,0.0
686,transfusion.csv,Outlier,0.8,Time (months),SVC,0.7333,0.5982,0.0,0.0,0.0
687,transfusion.csv,Outlier,0.8,Time (months),AdaBoostClassifier,0.72,0.2982,0.0,0.0,0.0
688,transfusion.csv,Outlier,0.8,Time (months),KNeighborsClassifier,0.6933,0.5109,0.1,0.2857,0.1481
689,transfusion.csv,Outlier,0.8,Time (months),MLPClassifier,0.7,0.7174,0.0,0.0,0.0
690,transfusion.csv,Outlier,0.8,Time (months),GradientBoostingClassifier,0.7667,0.3133,0.175,0.7778,0.2857
691,transfusion.csv,Outlier,0.8,Time (months),RandomForestClassifier,0.74,0.3432,0.225,0.5294,0.3158
