",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
1126,diabetes_data_upload.csv,DuplicatedAll,0.4,class,DecisionTreeClassifier,0.9519,0.4859,0.9718,0.9583,0.965
1127,diabetes_data_upload.csv,DuplicatedAll,0.4,class,GaussianProcessClassifier,0.8846,0.3758,0.8592,0.9683,0.9104
1128,diabetes_data_upload.csv,DuplicatedAll,0.4,class,MLPClassifier,0.8654,0.7358,0.831,0.9672,0.8939
1129,diabetes_data_upload.csv,DuplicatedAll,0.4,class,SVC,0.8846,0.7691,0.8732,0.9538,0.9118
1130,diabetes_data_upload.csv,DuplicatedAll,0.4,class,LogisticRegression,0.8846,0.8126,0.8873,0.9403,0.913
1131,diabetes_data_upload.csv,DuplicatedAll,0.4,class,GaussianNB,0.8173,0.6601,0.8451,0.8824,0.8633
1132,diabetes_data_upload.csv,DuplicatedAll,0.4,class,KNeighborsClassifier,0.7981,0.4588,0.7324,0.963,0.832
1133,diabetes_data_upload.csv,DuplicatedAll,0.4,class,AdaBoostClassifier,0.875,0.7612,0.9014,0.9143,0.9078
1134,diabetes_data_upload.csv,DuplicatedAll,0.4,class,RidgeClassifier,0.8654,,0.8451,0.9524,0.8955
1135,diabetes_data_upload.csv,DuplicatedAll,0.4,class,LinearDiscriminantAnalysis,0.8654,0.707,0.8451,0.9524,0.8955
1136,diabetes_data_upload.csv,DuplicatedAll,0.4,class,SGDClassifier,0.6827,,1.0,0.6827,0.8114
1137,diabetes_data_upload.csv,DuplicatedAll,0.4,class,QuadraticDiscriminantAnalysis,0.7019,0.5152,1.0,0.6961,0.8208
1138,diabetes_data_upload.csv,DuplicatedAll,0.4,class,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
1139,diabetes_data_upload.csv,DuplicatedAll,0.6,class,RandomForestClassifier,0.9423,0.5324,0.9718,0.9452,0.9583
1140,diabetes_data_upload.csv,DuplicatedAll,0.6,class,ExtraTreesClassifier,0.9519,0.5147,0.9718,0.9583,0.965
1141,diabetes_data_upload.csv,DuplicatedAll,0.6,class,CatBoostClassifier,0.9519,0.6688,0.9718,0.9583,0.965
1142,diabetes_data_upload.csv,DuplicatedAll,0.6,class,GradientBoostingClassifier,0.9231,0.7872,0.9577,0.9315,0.9444
1143,diabetes_data_upload.csv,DuplicatedAll,0.6,class,DecisionTreeClassifier,0.9519,0.4859,0.9718,0.9583,0.965
1144,diabetes_data_upload.csv,DuplicatedAll,0.6,class,GaussianProcessClassifier,0.9135,0.3916,0.9296,0.9429,0.9362
1145,diabetes_data_upload.csv,DuplicatedAll,0.6,class,SVC,0.9038,0.8284,0.8873,0.9692,0.9265
1146,diabetes_data_upload.csv,DuplicatedAll,0.6,class,MLPClassifier,0.875,0.8399,0.9014,0.9143,0.9078
1147,diabetes_data_upload.csv,DuplicatedAll,0.6,class,KNeighborsClassifier,0.8077,0.3907,0.7324,0.9811,0.8387
1148,diabetes_data_upload.csv,DuplicatedAll,0.6,class,LogisticRegression,0.8558,0.8062,0.8732,0.9118,0.8921
1149,diabetes_data_upload.csv,DuplicatedAll,0.6,class,AdaBoostClassifier,0.8365,0.7546,0.8451,0.9091,0.8759
1150,diabetes_data_upload.csv,DuplicatedAll,0.6,class,RidgeClassifier,0.8558,,0.831,0.9516,0.8872
1151,diabetes_data_upload.csv,DuplicatedAll,0.6,class,LinearDiscriminantAnalysis,0.8558,0.7236,0.831,0.9516,0.8872
1152,diabetes_data_upload.csv,DuplicatedAll,0.6,class,GaussianNB,0.8173,0.6539,0.8451,0.8824,0.8633
1153,diabetes_data_upload.csv,DuplicatedAll,0.6,class,SGDClassifier,0.7788,,0.6901,0.98,0.8099
1154,diabetes_data_upload.csv,DuplicatedAll,0.6,class,QuadraticDiscriminantAnalysis,0.8269,0.5378,0.8451,0.8955,0.8696
1155,diabetes_data_upload.csv,DuplicatedAll,0.6,class,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
1156,diabetes_data_upload.csv,DuplicatedAll,0.8,class,RandomForestClassifier,0.9423,0.4853,0.9718,0.9452,0.9583
1157,diabetes_data_upload.csv,DuplicatedAll,0.8,class,ExtraTreesClassifier,0.9519,0.4616,0.9718,0.9583,0.965
1158,diabetes_data_upload.csv,DuplicatedAll,0.8,class,CatBoostClassifier,0.9231,0.63,0.9437,0.9437,0.9437
1159,diabetes_data_upload.csv,DuplicatedAll,0.8,class,GradientBoostingClassifier,0.8942,0.7734,0.9155,0.9286,0.922
1160,diabetes_data_upload.csv,DuplicatedAll,0.8,class,DecisionTreeClassifier,0.9423,0.4859,0.9577,0.9577,0.9577
1161,diabetes_data_upload.csv,DuplicatedAll,0.8,class,GaussianProcessClassifier,0.9135,0.3884,0.9155,0.9559,0.9353
1162,diabetes_data_upload.csv,DuplicatedAll,0.8,class,SVC,0.9135,0.8293,0.8873,0.9844,0.9333
1163,diabetes_data_upload.csv,DuplicatedAll,0.8,class,MLPClassifier,0.8846,0.8395,0.9155,0.9155,0.9155
1164,diabetes_data_upload.csv,DuplicatedAll,0.8,class,KNeighborsClassifier,0.7885,0.4706,0.7324,0.9455,0.8254
1165,diabetes_data_upload.csv,DuplicatedAll,0.8,class,AdaBoostClassifier,0.8269,0.7529,0.831,0.9077,0.8676
1166,diabetes_data_upload.csv,DuplicatedAll,0.8,class,LogisticRegression,0.8462,0.805,0.831,0.9365,0.8806
1167,diabetes_data_upload.csv,DuplicatedAll,0.8,class,RidgeClassifier,0.8365,,0.8028,0.95,0.8702
1168,diabetes_data_upload.csv,DuplicatedAll,0.8,class,LinearDiscriminantAnalysis,0.8365,0.7145,0.8028,0.95,0.8702
1169,diabetes_data_upload.csv,DuplicatedAll,0.8,class,GaussianNB,0.8173,0.6536,0.8451,0.8824,0.8633
1170,diabetes_data_upload.csv,DuplicatedAll,0.8,class,SGDClassifier,0.7019,,0.5775,0.9762,0.7257
1171,diabetes_data_upload.csv,DuplicatedAll,0.8,class,QuadraticDiscriminantAnalysis,0.8558,0.6295,1.0,0.8256,0.9045
1172,diabetes_data_upload.csv,DuplicatedAll,0.8,class,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
1173,diabetes_data_upload.csv,Labels,0.2,class,RandomForestClassifier,0.75,0.4513,0.8028,0.8261,0.8143
1174,diabetes_data_upload.csv,Labels,0.2,class,MLPClassifier,0.8654,0.7576,0.9014,0.9014,0.9014
1175,diabetes_data_upload.csv,Labels,0.2,class,LogisticRegression,0.8365,0.7264,0.8592,0.8971,0.8777
1176,diabetes_data_upload.csv,Labels,0.2,class,CatBoostClassifier,0.7596,0.6116,0.8028,0.8382,0.8201
1177,diabetes_data_upload.csv,Labels,0.2,class,LinearDiscriminantAnalysis,0.8269,0.7029,0.8592,0.8841,0.8714
1178,diabetes_data_upload.csv,Labels,0.2,class,RidgeClassifier,0.8269,,0.8592,0.8841,0.8714
1179,diabetes_data_upload.csv,Labels,0.2,class,ExtraTreesClassifier,0.7404,0.4851,0.7465,0.8548,0.797
1180,diabetes_data_upload.csv,Labels,0.2,class,GaussianNB,0.8173,0.6248,0.7606,0.9643,0.8504
1181,diabetes_data_upload.csv,Labels,0.2,class,DecisionTreeClassifier,0.7115,0.5702,0.662,0.8868,0.7581
1182,diabetes_data_upload.csv,Labels,0.2,class,GradientBoostingClassifier,0.7885,0.5873,0.831,0.8551,0.8429
1183,diabetes_data_upload.csv,Labels,0.2,class,SVC,0.7885,0.7211,0.8873,0.8182,0.8514
1184,diabetes_data_upload.csv,Labels,0.2,class,AdaBoostClassifier,0.8269,0.5851,0.8592,0.8841,0.8714
1185,diabetes_data_upload.csv,Labels,0.2,class,GaussianProcessClassifier,0.7308,0.4445,0.7746,0.8209,0.7971
1186,diabetes_data_upload.csv,Labels,0.2,class,KNeighborsClassifier,0.8173,0.5794,0.8592,0.8714,0.8652
1187,diabetes_data_upload.csv,Labels,0.2,class,SGDClassifier,0.5192,,0.2958,1.0,0.4565
1188,diabetes_data_upload.csv,Labels,0.2,class,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
1189,diabetes_data_upload.csv,Labels,0.2,class,QuadraticDiscriminantAnalysis,0.6058,0.548,0.5775,0.7885,0.6667
1190,diabetes_data_upload.csv,Labels,0.4,class,GaussianNB,0.7404,0.5723,0.6901,0.9074,0.784
1191,diabetes_data_upload.csv,Labels,0.4,class,LogisticRegression,0.6154,0.7008,0.5915,0.7925,0.6774
1192,diabetes_data_upload.csv,Labels,0.4,class,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
1193,diabetes_data_upload.csv,Labels,0.4,class,LinearDiscriminantAnalysis,0.6154,0.7017,0.5915,0.7925,0.6774
1194,diabetes_data_upload.csv,Labels,0.4,class,MLPClassifier,0.625,0.7036,0.6901,0.7424,0.7153
1195,diabetes_data_upload.csv,Labels,0.4,class,RidgeClassifier,0.6154,,0.5915,0.7925,0.6774
1196,diabetes_data_upload.csv,Labels,0.4,class,SVC,0.7019,0.716,0.7746,0.7857,0.7801
1197,diabetes_data_upload.csv,Labels,0.4,class,GaussianProcessClassifier,0.6442,0.4277,0.6479,0.7931,0.7132
1198,diabetes_data_upload.csv,Labels,0.4,class,AdaBoostClassifier,0.625,0.6507,0.7042,0.7353,0.7194
1199,diabetes_data_upload.csv,Labels,0.4,class,ExtraTreesClassifier,0.5769,0.5501,0.5211,0.7872,0.6271
1200,diabetes_data_upload.csv,Labels,0.4,class,DecisionTreeClassifier,0.5385,0.5871,0.4789,0.7556,0.5862
1201,diabetes_data_upload.csv,Labels,0.4,class,CatBoostClassifier,0.6442,0.6133,0.662,0.7833,0.7176
1202,diabetes_data_upload.csv,Labels,0.4,class,GradientBoostingClassifier,0.6058,0.6248,0.6761,0.7273,0.7007
1203,diabetes_data_upload.csv,Labels,0.4,class,SGDClassifier,0.6731,,0.9859,0.6796,0.8046
1204,diabetes_data_upload.csv,Labels,0.4,class,QuadraticDiscriminantAnalysis,0.5865,0.3649,0.4507,0.8889,0.5981
1205,diabetes_data_upload.csv,Labels,0.4,class,KNeighborsClassifier,0.5673,0.4746,0.5775,0.7321,0.6457
1206,diabetes_data_upload.csv,Labels,0.4,class,RandomForestClassifier,0.6346,0.4703,0.6197,0.8,0.6984
1207,diabetes_data_upload.csv,Labels,0.6,class,KNeighborsClassifier,0.4712,0.3779,0.507,0.6429,0.5669
1208,diabetes_data_upload.csv,Labels,0.6,class,SVC,0.5,0.3741,0.5915,0.6462,0.6176
1209,diabetes_data_upload.csv,Labels,0.6,class,GradientBoostingClassifier,0.4808,0.4375,0.5915,0.6269,0.6087
1210,diabetes_data_upload.csv,Labels,0.6,class,DecisionTreeClassifier,0.3654,0.583,0.3662,0.5532,0.4407
1211,diabetes_data_upload.csv,Labels,0.6,class,CatBoostClassifier,0.4519,0.5177,0.5211,0.6167,0.5649
1212,diabetes_data_upload.csv,Labels,0.6,class,RandomForestClassifier,0.4423,0.4998,0.5493,0.6,0.5735
1213,diabetes_data_upload.csv,Labels,0.6,class,AdaBoostClassifier,0.4231,0.5455,0.4789,0.5965,0.5312
1214,diabetes_data_upload.csv,Labels,0.6,class,LogisticRegression,0.4712,0.5625,0.4366,0.6739,0.5299
1215,diabetes_data_upload.csv,Labels,0.6,class,GaussianProcessClassifier,0.4423,0.3572,0.507,0.6102,0.5538
1216,diabetes_data_upload.csv,Labels,0.6,class,LinearDiscriminantAnalysis,0.4712,0.5625,0.4366,0.6739,0.5299
1217,diabetes_data_upload.csv,Labels,0.6,class,RidgeClassifier,0.4712,,0.4366,0.6739,0.5299
1218,diabetes_data_upload.csv,Labels,0.6,class,ExtraTreesClassifier,0.3942,0.516,0.4225,0.5769,0.4878
1219,diabetes_data_upload.csv,Labels,0.6,class,QuadraticDiscriminantAnalysis,0.4808,0.5768,0.5634,0.6349,0.597
1220,diabetes_data_upload.csv,Labels,0.6,class,MLPClassifier,0.4904,0.598,0.4789,0.68,0.562
1221,diabetes_data_upload.csv,Labels,0.6,class,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
1222,diabetes_data_upload.csv,Labels,0.6,class,SGDClassifier,0.3173,,0.0,0.0,0.0
1223,diabetes_data_upload.csv,Labels,0.6,class,GaussianNB,0.4327,0.3961,0.3803,0.6429,0.4779
1224,diabetes_data_upload.csv,Labels,0.8,class,GradientBoostingClassifier,0.2212,0.5015,0.2535,0.3913,0.3077
1225,diabetes_data_upload.csv,Labels,0.8,class,CatBoostClassifier,0.2212,0.4575,0.2676,0.3958,0.3193
1226,diabetes_data_upload.csv,Labels,0.8,class,RandomForestClassifier,0.2212,0.3656,0.2535,0.3913,0.3077
1227,diabetes_data_upload.csv,Labels,0.8,class,MLPClassifier,0.2019,0.5523,0.2254,0.3636,0.2783
1228,diabetes_data_upload.csv,Labels,0.8,class,ExtraTreesClassifier,0.2115,0.4067,0.2394,0.3778,0.2931
1229,diabetes_data_upload.csv,Labels,0.8,class,LogisticRegression,0.2019,0.7418,0.1831,0.3421,0.2385
1230,diabetes_data_upload.csv,Labels,0.8,class,GaussianNB,0.2115,0.5534,0.2535,0.383,0.3051
1231,diabetes_data_upload.csv,Labels,0.8,class,SVC,0.1635,0.5741,0.1972,0.3182,0.2435
1232,diabetes_data_upload.csv,Labels,0.8,class,RidgeClassifier,0.2019,,0.1831,0.3421,0.2385
1233,diabetes_data_upload.csv,Labels,0.8,class,LinearDiscriminantAnalysis,0.2019,0.7286,0.1831,0.3421,0.2385
1234,diabetes_data_upload.csv,Labels,0.8,class,GaussianProcessClassifier,0.25,0.3355,0.3239,0.434,0.371
1235,diabetes_data_upload.csv,Labels,0.8,class,AdaBoostClassifier,0.2115,0.605,0.2113,0.3659,0.2679
1236,diabetes_data_upload.csv,Labels,0.8,class,DecisionTreeClassifier,0.2115,0.4981,0.2535,0.383,0.3051
1237,diabetes_data_upload.csv,Labels,0.8,class,KNeighborsClassifier,0.2692,0.4763,0.338,0.4528,0.3871
1238,diabetes_data_upload.csv,Labels,0.8,class,SGDClassifier,0.6442,,0.9437,0.67,0.7836
1239,diabetes_data_upload.csv,Labels,0.8,class,QuadraticDiscriminantAnalysis,0.3173,0.493,0.0,0.0,0.0
1240,diabetes_data_upload.csv,Labels,0.8,class,DummyClassifier,0.3173,0.5,0.0,0.0,0.0
1241,diabetes_data_upload.csv,Outlier,0.2,Age,CatBoostClassifier,0.9135,0.7021,0.9155,0.9559,0.9353
1242,diabetes_data_upload.csv,Outlier,0.2,Age,ExtraTreesClassifier,0.9519,0.4656,0.9718,0.9583,0.965
1243,diabetes_data_upload.csv,Outlier,0.2,Age,RandomForestClassifier,0.9327,0.5015,0.9437,0.9571,0.9504
1244,diabetes_data_upload.csv,Outlier,0.2,Age,DecisionTreeClassifier,0.9327,0.4859,0.9437,0.9571,0.9504
1245,diabetes_data_upload.csv,Outlier,0.2,Age,GradientBoostingClassifier,0.9038,0.8067,0.9155,0.942,0.9286
1246,diabetes_data_upload.csv,Outlier,0.2,Age,MLPClassifier,0.875,0.7956,0.9014,0.9143,0.9078
1247,diabetes_data_upload.csv,Outlier,0.2,Age,LogisticRegression,0.8462,0.7879,0.8592,0.9104,0.8841
1248,diabetes_data_upload.csv,Outlier,0.2,Age,RidgeClassifier,0.8173,,0.8028,0.9194,0.8571
1249,diabetes_data_upload.csv,Outlier,0.2,Age,GaussianNB,0.8173,0.6447,0.8451,0.8824,0.8633
1250,diabetes_data_upload.csv,Outlier,0.2,Age,LinearDiscriminantAnalysis,0.8173,0.7079,0.8028,0.9194,0.8571
1251,diabetes_data_upload.csv,Outlier,0.2,Age,AdaBoostClassifier,0.8365,0.837,0.8592,0.8971,0.8777
1252,diabetes_data_upload.csv,Outlier,0.2,Age,GaussianProcessClassifier,0.9038,0.3653,0.8873,0.9692,0.9265
1253,diabetes_data_upload.csv,Outlier,0.2,Age,SVC,0.9135,0.6906,0.9014,0.9697,0.9343
1254,diabetes_data_upload.csv,Outlier,0.2,Age,SGDClassifier,0.8077,,0.7887,0.918,0.8485
1255,diabetes_data_upload.csv,Outlier,0.2,Age,KNeighborsClassifier,0.8077,0.4891,0.7606,0.9474,0.8438
1256,diabetes_data_upload.csv,Outlier,0.2,Age,QuadraticDiscriminantAnalysis,0.7212,0.5869,0.7887,0.8,0.7943
1257,diabetes_data_upload.csv,Outlier,0.2,Age,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
1258,diabetes_data_upload.csv,Outlier,0.4,Age,ExtraTreesClassifier,0.9519,0.4848,0.9718,0.9583,0.965
1259,diabetes_data_upload.csv,Outlier,0.4,Age,RandomForestClassifier,0.9423,0.4723,0.9718,0.9452,0.9583
1260,diabetes_data_upload.csv,Outlier,0.4,Age,CatBoostClassifier,0.9135,0.6991,0.9296,0.9429,0.9362
1261,diabetes_data_upload.csv,Outlier,0.4,Age,DecisionTreeClassifier,0.9231,0.5,0.9437,0.9437,0.9437
1262,diabetes_data_upload.csv,Outlier,0.4,Age,GradientBoostingClassifier,0.9038,0.7567,0.9155,0.942,0.9286
1263,diabetes_data_upload.csv,Outlier,0.4,Age,LogisticRegression,0.8462,0.7998,0.8592,0.9104,0.8841
1264,diabetes_data_upload.csv,Outlier,0.4,Age,MLPClassifier,0.875,0.7776,0.8873,0.9265,0.9065
1265,diabetes_data_upload.csv,Outlier,0.4,Age,GaussianNB,0.8173,0.643,0.8451,0.8824,0.8633
1266,diabetes_data_upload.csv,Outlier,0.4,Age,RidgeClassifier,0.8077,,0.8028,0.9048,0.8507
1267,diabetes_data_upload.csv,Outlier,0.4,Age,LinearDiscriminantAnalysis,0.8173,0.7106,0.8028,0.9194,0.8571
1268,diabetes_data_upload.csv,Outlier,0.4,Age,AdaBoostClassifier,0.8558,0.7996,0.8451,0.9375,0.8889
1269,diabetes_data_upload.csv,Outlier,0.4,Age,GaussianProcessClassifier,0.8558,0.3041,0.8169,0.9667,0.8855
1270,diabetes_data_upload.csv,Outlier,0.4,Age,SVC,0.875,0.6374,0.8873,0.9265,0.9065
1271,diabetes_data_upload.csv,Outlier,0.4,Age,SGDClassifier,0.8173,,0.7465,0.9815,0.848
1272,diabetes_data_upload.csv,Outlier,0.4,Age,KNeighborsClassifier,0.7788,0.5128,0.7465,0.9138,0.8217
1273,diabetes_data_upload.csv,Outlier,0.4,Age,QuadraticDiscriminantAnalysis,0.7788,0.5566,0.7606,0.9,0.8244
1274,diabetes_data_upload.csv,Outlier,0.4,Age,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
1275,diabetes_data_upload.csv,Outlier,0.6,Age,ExtraTreesClassifier,0.9519,0.4648,0.9718,0.9583,0.965
1276,diabetes_data_upload.csv,Outlier,0.6,Age,RandomForestClassifier,0.9423,0.5401,0.9718,0.9452,0.9583
1277,diabetes_data_upload.csv,Outlier,0.6,Age,CatBoostClassifier,0.9135,0.7111,0.9296,0.9429,0.9362
1278,diabetes_data_upload.csv,Outlier,0.6,Age,DecisionTreeClassifier,0.9231,0.5,0.9437,0.9437,0.9437
1279,diabetes_data_upload.csv,Outlier,0.6,Age,GradientBoostingClassifier,0.9135,0.8146,0.9296,0.9429,0.9362
1280,diabetes_data_upload.csv,Outlier,0.6,Age,LogisticRegression,0.8462,0.7994,0.8592,0.9104,0.8841
1281,diabetes_data_upload.csv,Outlier,0.6,Age,MLPClassifier,0.8654,0.7883,0.8873,0.913,0.9
1282,diabetes_data_upload.csv,Outlier,0.6,Age,RidgeClassifier,0.8173,,0.8028,0.9194,0.8571
1283,diabetes_data_upload.csv,Outlier,0.6,Age,LinearDiscriminantAnalysis,0.8077,0.7117,0.7887,0.918,0.8485
1284,diabetes_data_upload.csv,Outlier,0.6,Age,GaussianNB,0.8173,0.6447,0.8451,0.8824,0.8633
1285,diabetes_data_upload.csv,Outlier,0.6,Age,AdaBoostClassifier,0.8173,0.8224,0.8451,0.8824,0.8633
1286,diabetes_data_upload.csv,Outlier,0.6,Age,GaussianProcessClassifier,0.8365,0.3662,0.831,0.9219,0.8741
1287,diabetes_data_upload.csv,Outlier,0.6,Age,SVC,0.8365,0.7166,0.9296,0.8462,0.8859
1288,diabetes_data_upload.csv,Outlier,0.6,Age,QuadraticDiscriminantAnalysis,0.8269,0.7951,0.9296,0.8354,0.88
1289,diabetes_data_upload.csv,Outlier,0.6,Age,SGDClassifier,0.7404,,0.9577,0.7391,0.8344
1290,diabetes_data_upload.csv,Outlier,0.6,Age,KNeighborsClassifier,0.7788,0.5755,0.831,0.8429,0.8369
1291,diabetes_data_upload.csv,Outlier,0.6,Age,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
1292,diabetes_data_upload.csv,Outlier,0.8,Age,ExtraTreesClassifier,0.9327,0.5395,0.9437,0.9571,0.9504
1293,diabetes_data_upload.csv,Outlier,0.8,Age,CatBoostClassifier,0.9135,0.7213,0.9296,0.9429,0.9362
1294,diabetes_data_upload.csv,Outlier,0.8,Age,RandomForestClassifier,0.9135,0.5239,0.9296,0.9429,0.9362
1295,diabetes_data_upload.csv,Outlier,0.8,Age,GradientBoostingClassifier,0.9038,0.8103,0.9155,0.942,0.9286
1296,diabetes_data_upload.csv,Outlier,0.8,Age,DecisionTreeClassifier,0.8846,0.5,0.9014,0.9275,0.9143
1297,diabetes_data_upload.csv,Outlier,0.8,Age,LogisticRegression,0.8462,0.799,0.8592,0.9104,0.8841
1298,diabetes_data_upload.csv,Outlier,0.8,Age,RidgeClassifier,0.8173,,0.8028,0.9194,0.8571
1299,diabetes_data_upload.csv,Outlier,0.8,Age,LinearDiscriminantAnalysis,0.8077,0.7091,0.7887,0.918,0.8485
1300,diabetes_data_upload.csv,Outlier,0.8,Age,GaussianNB,0.8173,0.6447,0.8451,0.8824,0.8633
1301,diabetes_data_upload.csv,Outlier,0.8,Age,MLPClassifier,0.8365,0.7516,0.8451,0.9091,0.8759
1302,diabetes_data_upload.csv,Outlier,0.8,Age,AdaBoostClassifier,0.8365,0.774,0.831,0.9219,0.8741
1303,diabetes_data_upload.csv,Outlier,0.8,Age,GaussianProcessClassifier,0.7692,0.4377,0.7887,0.8615,0.8235
1304,diabetes_data_upload.csv,Outlier,0.8,Age,SVC,0.7115,0.5711,0.7746,0.7971,0.7857
1305,diabetes_data_upload.csv,Outlier,0.8,Age,QuadraticDiscriminantAnalysis,0.8173,0.6684,0.9577,0.8095,0.8774
1306,diabetes_data_upload.csv,Outlier,0.8,Age,KNeighborsClassifier,0.7212,0.5085,0.8028,0.7917,0.7972
1307,diabetes_data_upload.csv,Outlier,0.8,Age,SGDClassifier,0.7596,,0.9577,0.7556,0.8447
1308,diabetes_data_upload.csv,Outlier,0.8,Age,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
1309,diabetes_data_upload.csv,Noisy,0.2,Age,ExtraTreesClassifier,0.9519,0.4481,0.9718,0.9583,0.965
1310,diabetes_data_upload.csv,Noisy,0.2,Age,RandomForestClassifier,0.9423,0.5495,0.9577,0.9577,0.9577
1311,diabetes_data_upload.csv,Noisy,0.2,Age,CatBoostClassifier,0.9135,0.7038,0.9155,0.9559,0.9353
1312,diabetes_data_upload.csv,Noisy,0.2,Age,GradientBoostingClassifier,0.9038,0.7896,0.9155,0.942,0.9286
1313,diabetes_data_upload.csv,Noisy,0.2,Age,DecisionTreeClassifier,0.9231,0.5006,0.9296,0.9565,0.9429
1314,diabetes_data_upload.csv,Noisy,0.2,Age,MLPClassifier,0.8942,0.8515,0.9014,0.9412,0.9209
1315,diabetes_data_upload.csv,Noisy,0.2,Age,LogisticRegression,0.8269,0.8032,0.831,0.9077,0.8676
1316,diabetes_data_upload.csv,Noisy,0.2,Age,LinearDiscriminantAnalysis,0.8077,0.7111,0.8028,0.9048,0.8507
1317,diabetes_data_upload.csv,Noisy,0.2,Age,RidgeClassifier,0.8077,,0.8028,0.9048,0.8507
1318,diabetes_data_upload.csv,Noisy,0.2,Age,GaussianNB,0.8173,0.646,0.8451,0.8824,0.8633
1319,diabetes_data_upload.csv,Noisy,0.2,Age,SVC,0.9135,0.6961,0.9014,0.9697,0.9343
1320,diabetes_data_upload.csv,Noisy,0.2,Age,AdaBoostClassifier,0.8173,0.8382,0.831,0.8939,0.8613
1321,diabetes_data_upload.csv,Noisy,0.2,Age,GaussianProcessClassifier,0.9135,0.3773,0.8873,0.9844,0.9333
1322,diabetes_data_upload.csv,Noisy,0.2,Age,KNeighborsClassifier,0.8462,0.497,0.7887,0.9825,0.875
1323,diabetes_data_upload.csv,Noisy,0.2,Age,SGDClassifier,0.6827,,0.9859,0.6863,0.8092
1324,diabetes_data_upload.csv,Noisy,0.2,Age,QuadraticDiscriminantAnalysis,0.4615,0.493,0.2958,0.7778,0.4286
1325,diabetes_data_upload.csv,Noisy,0.2,Age,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
1326,diabetes_data_upload.csv,Noisy,0.4,Age,RandomForestClassifier,0.9423,0.5585,0.9718,0.9452,0.9583
1327,diabetes_data_upload.csv,Noisy,0.4,Age,ExtraTreesClassifier,0.9519,0.5209,0.9718,0.9583,0.965
1328,diabetes_data_upload.csv,Noisy,0.4,Age,CatBoostClassifier,0.9135,0.7136,0.9296,0.9429,0.9362
1329,diabetes_data_upload.csv,Noisy,0.4,Age,DecisionTreeClassifier,0.9038,0.5303,0.9155,0.942,0.9286
1330,diabetes_data_upload.csv,Noisy,0.4,Age,GradientBoostingClassifier,0.9038,0.7949,0.9155,0.942,0.9286
1331,diabetes_data_upload.csv,Noisy,0.4,Age,MLPClassifier,0.8558,0.8079,0.8732,0.9118,0.8921
1332,diabetes_data_upload.csv,Noisy,0.4,Age,LogisticRegression,0.8462,0.7956,0.8592,0.9104,0.8841
1333,diabetes_data_upload.csv,Noisy,0.4,Age,LinearDiscriminantAnalysis,0.8077,0.7132,0.8028,0.9048,0.8507
1334,diabetes_data_upload.csv,Noisy,0.4,Age,RidgeClassifier,0.8077,,0.8028,0.9048,0.8507
1335,diabetes_data_upload.csv,Noisy,0.4,Age,GaussianNB,0.8173,0.6419,0.8451,0.8824,0.8633
1336,diabetes_data_upload.csv,Noisy,0.4,Age,SVC,0.8846,0.6193,0.9014,0.9275,0.9143
1337,diabetes_data_upload.csv,Noisy,0.4,Age,AdaBoostClassifier,0.8365,0.8227,0.8592,0.8971,0.8777
1338,diabetes_data_upload.csv,Noisy,0.4,Age,GaussianProcessClassifier,0.9135,0.3301,0.9014,0.9697,0.9343
1339,diabetes_data_upload.csv,Noisy,0.4,Age,SGDClassifier,0.7981,,0.7183,0.9808,0.8293
1340,diabetes_data_upload.csv,Noisy,0.4,Age,QuadraticDiscriminantAnalysis,0.6827,0.5,1.0,0.6827,0.8114
1341,diabetes_data_upload.csv,Noisy,0.4,Age,KNeighborsClassifier,0.8173,0.5294,0.8169,0.9062,0.8593
1342,diabetes_data_upload.csv,Noisy,0.4,Age,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
1343,diabetes_data_upload.csv,Noisy,0.6,Age,ExtraTreesClassifier,0.9519,0.593,0.9718,0.9583,0.965
1344,diabetes_data_upload.csv,Noisy,0.6,Age,RandomForestClassifier,0.9423,0.6265,0.9718,0.9452,0.9583
1345,diabetes_data_upload.csv,Noisy,0.6,Age,CatBoostClassifier,0.9231,0.7305,0.9437,0.9437,0.9437
1346,diabetes_data_upload.csv,Noisy,0.6,Age,DecisionTreeClassifier,0.9038,0.5606,0.9296,0.9296,0.9296
1347,diabetes_data_upload.csv,Noisy,0.6,Age,GradientBoostingClassifier,0.9038,0.8111,0.9155,0.942,0.9286
1348,diabetes_data_upload.csv,Noisy,0.6,Age,MLPClassifier,0.8462,0.8092,0.8592,0.9104,0.8841
1349,diabetes_data_upload.csv,Noisy,0.6,Age,LogisticRegression,0.8462,0.8007,0.8592,0.9104,0.8841
